,cell name,efficiency,coupling,transmission,top cell wavelength (nm),top cell efficiency,top cell 2T SE,top cell 1J SE,top cell QE,bottom cell wavelength (nm),bottom cell efficiency,bottom cell 2T SE,bottom cell 1J SE,bottom cell QE,top cell voltage,top cell current,bottom cell voltage,filtered bottom cell current,bottom cell current,new top cell voltage,new bottom cell voltage,new current,added voltage
34,,,,,314.0,0.019399740994141393,0.14851476359151305,1.327528519,5.211091987,314.0,0.0,0.0,1.206844108534906,0.0,0.6373125,21.14728,0.579375,2.5556135897435865,19.2248,0.004374893399452146,0.018201212652786968,1.1055393053649936,1.1099141987644456
35,,,,,315.0,0.02467670796074839,0.17256439133390486,1.542500862,6.035724238,315.0,0.0,0.0,1.402273510991341,0.0,0.6149693,21.1871,0.559063,2.5918135897435874,19.261,0.004503566734730151,0.01873654243669247,1.1055275892573309,1.110031155992061
36,,,,,316.0,0.02781255069538052,0.19676371202957565,1.758811265,6.860356489,316.0,0.0,0.0,1.5989193321771809,0.0,0.592625,21.1739,0.53875,2.579813589743587,19.249,0.004632240070008155,0.019271872220597966,1.105515873149668,1.110148113219676
37,,,,,317.0,0.04098324372525039,0.22111272579039865,1.976459729,7.684988739,317.0,0.0,0.0,1.796781572092428,0.0,0.5702807,21.1739,0.518437,2.579813589743587,19.249,0.00476091340528616,0.019807202004503466,1.1055041570420052,1.1102650704472914
38,,,,,318.0,0.0484284342261335,0.2456114326163738,2.195446254,8.50962099,318.0,0.0,0.0,1.9958602307370807,0.0,0.5479375,21.13397,0.498125,2.54351358974359,19.2127,0.004889586740564163,0.020342531788408964,1.1054924409343423,1.1103820276749063
39,,,,,319.0,0.05856530568013257,0.27025983239562795,2.415770839,9.334253241,319.0,0.0,0.0,2.19615530811114,0.0,0.5255932,21.1871,0.477812,2.5918135897435874,19.261,0.005018260075842168,0.020877861572314464,1.1054807248266794,1.1104989849025215
40,,,,,320.0,0.06899342229894502,0.2951590258778397,2.638337193,10.1623664,320.0,0.0,0.0,2.398488357473545,0.0,0.50325,21.13397,0.4575,2.54351358974359,19.2127,0.005146933411120172,0.02141319135621996,1.1054690087190167,1.110615942130137
41,,,,,321.0,0.09110220163266265,0.3370099015357908,3.012429503,11.56715054,321.0,0.0,0.0,2.7385722751398913,0.0,0.4809057,21.1871,0.437187,2.5918135897435874,19.261,0.005275606746398176,0.021948521140125462,1.1054572926113537,1.1107328993577519
42,,,,,322.0,0.09351838586213815,0.3791157833673382,3.388801236,12.97193467,322.0,0.0,0.0,3.0807283961803766,0.0,0.4585625,21.14728,0.416875,2.5556135897435865,19.2248,0.0054042800816761815,0.022483850924030963,1.1054455765036908,1.110849856585367
43,,,,,323.0,0.10304050926113767,0.4214766714843549,3.767452393,14.37671881,323.0,0.0,0.0,3.4249567205949996,0.0,0.4362193,21.1739,0.396563,2.579813589743587,19.249,0.005532953416954185,0.02301918070793646,1.105433860396028,1.1109668138129822
44,,,,,324.0,0.13783549203516546,0.4640925657749679,4.148382973,15.78150294,324.0,0.0,0.0,3.771257248383761,0.0,0.413875,21.16059,0.37625,2.5677135897435868,19.2369,0.00566162675223219,0.02355451049184196,1.1054221442883652,1.1110837710405974
45,,,,,325.0,0.16186076075494982,0.5069634664629232,4.531592978,17.18628708,325.0,0.0,0.0,4.119629979546662,0.0,0.3915318,21.1739,0.355938,2.579813589743587,19.249,0.0057903000875101935,0.024089840275747457,1.1054104281807025,1.1112007282682126
46,,,,,326.0,0.2252478460962301,0.5500893732126019,4.917082405,18.59107121,326.0,0.0,0.0,4.470074914083702,0.0,0.3691875,21.1739,0.335625,2.579813589743587,19.249,0.005918973422788199,0.024625170059652958,1.1053987120730395,1.1113176854958278
47,,,,,327.0,0.25851565673825166,0.5934702863596228,5.304851257,19.99585535,327.0,0.0,0.0,4.822592051994878,0.0,0.3468432,21.20019,0.315312,2.603713589743588,19.2729,0.006047646758066202,0.025160499843558455,1.1053869959653766,1.1114346427234427
48,,,,,328.0,0.2549221205925693,0.6371062057921132,5.694899533,21.40063948,328.0,0.0,0.0,5.177181393280194,0.0,0.3245,21.21339,0.295,2.6157135897435886,19.2849,0.006176320093344206,0.025695829627463956,1.1053752798577139,1.1115515999510581
49,,,,,329.0,0.3146206747059683,0.6809971313981997,6.087227232,22.80542361,329.0,0.0,0.0,5.53384293793965,0.0,0.3021557,21.2267,0.274687,2.627813589743589,19.297,0.0063049934286222116,0.026231159411369456,1.105363563750051,1.111668557178673
50,,,,,330.0,0.3657457638118055,0.7251824403921989,6.482186335,24.21152243,330.0,0.0,0.0,5.892896668342655,0.0,0.2798125,21.24001,0.254375,2.639913589743589,19.3091,0.006433666763900215,0.026766489195274953,1.105351847642388,1.1117855144062883
51,,,,,331.0,0.349828171346938,0.7719068211538791,6.899841432,25.69364055,331.0,0.0,0.0,6.272583119567733,0.0,0.2574693,21.20019,0.234063,2.603713589743588,19.2729,0.00656234009917822,0.027301818979180454,1.1053401315347253,1.1119024716339034
52,,,,,332.0,0.38846580432170624,0.8189002462644664,7.319901435,27.17575867,332.0,0.0,0.0,6.6544558498779685,0.0,0.235125,21.2267,0.21375,2.627813589743589,19.297,0.006691013434456224,0.02783714876308595,1.1053284154270624,1.1120194288615186
53,,,,,333.0,0.4049310696532523,0.8661627158358337,7.742366345,28.65787679,333.0,0.0,0.0,7.038514859273363,0.0,0.2127807,21.21339,0.193437,2.6157135897435886,19.2849,0.006819686769734229,0.02837247854699145,1.1053166993193997,1.112136386089134
54,,,,,334.0,0.4216242024242038,0.9136942299798543,8.167236163,30.13999491,334.0,0.0,0.0,7.424760147753917,0.0,0.1904375,21.1871,0.173125,2.5918135897435874,19.261,0.006948360105012232,0.02890780833089695,1.1053049832117368,1.112253343316749
55,,,,,335.0,0.4817569637642874,0.9614947884727819,8.594510887,31.62211304,335.0,0.0,0.0,7.813191715319631,0.0,0.1680943,21.20019,0.152813,2.603713589743588,19.2729,0.007077033440290237,0.02944313811480245,1.1052932671040738,1.1123703005443641
56,,,,,336.0,0.4611437748938347,1.0095643914264893,9.024190518,33.10423116,336.0,0.0,0.0,8.203809561970498,0.0,0.14575,21.24001,0.1325,2.639913589743589,19.3091,0.007205706775568242,0.02997846789870795,1.1052815509964111,1.1124872577719793
57,,,,,337.0,0.4439490102496162,1.0579030388409774,9.456275056,34.58634928,337.0,0.0,0.0,8.59661368770653,0.0,0.1234057,21.25332,0.112187,2.6520135897435893,19.3212,0.007334380110846246,0.030513797682613447,1.1052698348887482,1.1126042149995945
58,,,,,338.0,0.5230752852307222,1.1065107308281183,9.890764502,36.0684674,338.0,0.0,0.0,8.991604092527714,0.0,0.1010625,21.27983,0.091875,2.67611358974359,19.3453,0.00746305344612425,0.031049127466518948,1.1052581187810853,1.1127211722272095
59,,,,,339.0,0.5881211052454549,1.155387466716674,10.32765885,37.55058552,339.0,0.0,0.0,9.388780776434064,0.0,0.07871875,21.25332,0.0715625,2.6520135897435893,19.3212,0.0075917267814022546,0.03158445725042445,1.1052464026734226,1.1128381294548249
60,,,,,340.0,0.6529962996344068,1.2041237315773683,10.76329757,39.01943333,340.0,0.0,0.0,9.784815973304534,0.0,0.056375,21.20019,0.05125,2.603713589743588,19.2729,0.007720400116680259,0.032119787034329945,1.1052346865657596,1.1129550866824398
61,,,,,341.0,0.6506553176726567,1.2407023266866695,11.09026256,40.08685425,341.0,0.0,0.0,10.082056875694692,0.0,0.03403125,21.2267,0.0309375,2.627813589743589,19.297,0.007849073451958262,0.03265511681823544,1.105222970458097,1.1130720439100552
62,,,,,342.0,0.685045801593083,1.2774746882854695,11.41895957,41.15427516,342.0,0.0,0.0,10.380872335456583,0.0,0.0116875,21.20019,0.010625,2.603713589743588,19.2729,0.007977746787236267,0.03319044660214094,1.105211254350434,1.1131890011376702
63,,,,,343.0,0.7290874592015875,1.3144408152550366,11.74938859,42.22169607,343.0,0.0,0.0,10.68126235259021,0.0,-0.01065625,21.21339,-0.0096875,2.6157135897435886,19.2849,0.008106420122514273,0.033725776386046444,1.105199538242771,1.1133059583652853
64,,,,,344.0,0.6396788248871991,1.3516007075953709,12.08154962,43.28911698,344.0,0.0,0.0,10.983226927095568,0.0,-0.033,21.2267,-0.03,2.627813589743589,19.297,0.008235093457792275,0.03426110616995194,1.1051878221351084,1.1134229155929005
65,,,,,345.0,0.6898241855294596,1.3889543653064724,12.41544266,44.35653789,345.0,0.0,0.0,11.286766058972658,0.0,0.0,0.0,,,,0.00836376679307028,0.03479643595385744,1.1051761060274454,1.1135398728205157
66,,,,,346.0,0.7551543848203066,1.4265017895070724,12.75106772,45.4239588,346.0,0.0,0.0,11.591879748221482,0.0,0.0,0.0,,,,0.008492440128348286,0.03533176573776294,1.1051643899197825,1.1136568300481309
67,,,,,347.0,0.7835896302538271,1.4642429790784397,13.08842479,46.49137972,347.0,0.0,0.0,11.898567994842038,0.0,0.0,0.0,,,,0.008621113463626288,0.03586709552166844,1.1051526738121198,1.113773787275746
68,,,,,348.0,0.7869534657711037,1.5021779351393056,13.42751388,47.55880063,348.0,0.0,0.0,12.20683079883433,0.0,0.0,0.0,,,,0.008749786798904292,0.036402425305573936,1.1051409577044569,1.1138907445033612
69,,,,,349.0,0.7993036317610743,1.540306656570939,13.76833498,48.62622154,349.0,0.0,0.0,12.51666816019835,0.0,0.0,0.0,,,,0.008878460134182297,0.036937755089479433,1.1051292415967942,1.1140077017309764
70,,,,,350.0,0.9094877152259649,1.578629143373339,14.11088809,49.69364245,350.0,0.0,0.0,12.828080078934104,0.0,0.0,0.0,,,,0.009007133469460303,0.03747308487338494,1.1051175254891312,1.1141246589585916
71,,,,,351.0,0.9681455222085004,1.6038857274110587,14.33664905,50.34485166,351.0,0.0,0.0,13.033317321723027,0.0,0.0,0.0,,,,0.009135806804738305,0.038008414657290435,1.1051058093814683,1.1142416161862065
72,,,,,352.0,0.9178317328840518,1.6288774708444065,14.56004268,50.98407124,352.0,0.0,0.0,13.236402435774746,0.0,0.0,0.0,,,,0.00926448014001631,0.03854374444119593,1.1050940932738056,1.114358573413822
73,,,,,353.0,0.9538119435147812,1.653985249082726,14.78447351,51.62329081,353.0,0.0,0.0,13.440430465484814,0.0,0.0,0.0,,,,0.009393153475294316,0.039079074225101436,1.1050823771661427,1.114475530641437
74,,,,,354.0,1.1022748093404346,1.6792090632447494,15.00994155,52.26251038,354.0,0.0,0.0,13.645401410853234,0.0,0.0,0.0,,,,0.00952182681057232,0.03961440400900693,1.1050706610584797,1.114592487869052
75,,,,,355.0,1.1339085508702655,1.7045489133304759,15.2364468,52.90172996,355.0,0.0,0.0,13.851315271880006,0.0,0.0,0.0,,,,0.009650500145850322,0.04014973379291243,1.105058944950817,1.1147094450966673
76,,,,,356.0,1.0518861674384297,1.7300047982211744,15.46398925,53.54094953,356.0,0.0,0.0,14.058172048565137,0.0,0.0,0.0,,,,0.009779173481128327,0.04068506357681793,1.105047228843154,1.1148264023242824
77,,,,,357.0,0.9119782161210062,1.7555767190355767,15.69256891,54.1801691,357.0,0.0,0.0,14.265971740908617,0.0,0.0,0.0,,,,0.009907846816406333,0.04122039336072343,1.1050355127354914,1.1149433595518978
78,,,,,358.0,0.8410686482834383,1.7812646757736819,15.92218578,54.81938868,358.0,0.0,0.0,14.474714348910451,0.0,0.0,0.0,,,,0.010036520151684335,0.04175572314462893,1.1050237966278285,1.1150603167795128
79,,,,,359.0,0.9431994914899046,1.8070686684354909,16.15283986,55.45860825,359.0,0.0,0.0,14.68439987257064,0.0,0.0,0.0,,,,0.01016519348696234,0.042291052928534426,1.1050120805201655,1.115177274007128
80,,,,,360.0,1.1694467879856494,1.8329886959022719,16.38453114,56.09782782,360.0,0.0,0.0,14.89502831188918,0.0,0.0,0.0,,,,0.010293866822240344,0.04282638271243992,1.1050003644125028,1.1152942312347431
81,,,,,361.0,1.080761793094896,1.8625795658679811,16.64903497,56.84553934,361.0,0.0,0.0,15.135486337589755,0.0,0.0,0.0,,,,0.01042254015751835,0.04336171249634543,1.10498864830484,1.1154111884623583
82,,,,,362.0,1.1224836151552189,1.892331293724818,16.91497666,57.59401566,362.0,0.0,0.0,15.377251512103406,0.0,0.0,0.0,,,,0.010551213492796353,0.043897042280250924,1.104976932197177,1.1155281456899733
83,,,,,363.0,1.2512203312159869,1.9222188903729107,17.18213284,58.34249198,363.0,0.0,0.0,15.620120767388112,0.0,0.0,0.0,,,,0.010679886828074357,0.04443237206415642,1.1049652160895143,1.1156451029175887
84,,,,,364.0,1.2847218883011522,1.952242355812259,17.45050351,59.0909683,364.0,0.0,0.0,15.864094103443875,0.0,0.0,0.0,,,,0.010808560163352363,0.044967701848061925,1.1049534999818513,1.1157620601452036
85,,,,,365.0,1.3776204944530368,1.9824016900428632,17.72008867,59.83944461,365.0,0.0,0.0,16.109171520270706,0.0,0.0,0.0,,,,0.010937233498630367,0.04550303163196742,1.1049417838741886,1.115879017372819
86,,,,,366.0,1.5962699058896324,2.0126968930647235,17.99088832,60.58792093,366.0,0.0,0.0,16.35535301786859,0.0,0.0,0.0,,,,0.01106590683390837,0.04603836141587292,1.1049300677665257,1.115995974600434
87,,,,,367.0,1.6198429287542733,2.0431279648778395,18.26290246,61.33639725,367.0,0.0,0.0,16.60263859623754,0.0,0.0,0.0,,,,0.011194580169186374,0.046573691199778416,1.1049183516588628,1.1161129318280492
88,,,,,368.0,1.5397184664898844,2.0736949043634807,18.53613108,62.08487357,368.0,0.0,0.0,16.85102825537755,0.0,0.0,0.0,,,,0.01132325350446438,0.04710902098368392,1.1049066355512,1.1162298890556643
89,,,,,369.0,1.612284307539425,2.1043977126403774,18.81057419,62.83334988,369.0,0.0,0.0,17.100521995288616,0.0,0.0,0.0,,,,0.011451926839742383,0.04764435076758942,1.1048949194435371,1.1163468462832795
90,,,,,370.0,1.7205428835921701,2.135330913549079,19.08707671,63.58464085,370.0,0.0,0.0,17.35188791861146,0.0,0.0,0.0,,,,0.011580600175020387,0.048179680551494915,1.1048832033358744,1.116463803510895
91,,,,,371.0,1.6610002319075083,2.171880921718817,19.41378617,64.49868495,371.0,0.0,0.0,17.648896519182347,0.0,0.0,0.0,,,,0.011709273510298393,0.04871501033540042,1.1048714872282115,1.1165807607385099
92,,,,,372.0,1.642919984319035,2.208596853394771,19.74197877,65.41272905,372.0,0.0,0.0,17.94725343029877,0.0,0.0,0.0,,,,0.011837946845576397,0.049250340119305916,1.1048597711205486,1.116697717966125
93,,,,,373.0,1.5011586543992985,2.245478709695671,20.07165452,66.32677315,373.0,0.0,0.0,18.24695865196071,0.0,0.0,0.0,,,,0.0119666201808544,0.04978566990321141,1.1048480550128859,1.1168146751937402
94,,,,,374.0,1.3915993368055486,2.282526488384055,20.4028134,67.24081724,374.0,0.0,0.0,18.5480121841682,0.0,0.0,0.0,,,,0.012095293516132404,0.05032099968711691,1.104836338905223,1.1169316324213554
95,,,,,375.0,1.5163561698077883,2.319740191697385,20.73545543,68.15486134,375.0,0.0,0.0,18.85041402692122,0.0,0.0,0.0,,,,0.01222396685141041,0.050856329471022414,1.10482462279756,1.1170485896489704
96,,,,,376.0,1.7229367313449506,2.357119818516931,21.0695806,69.06890544,376.0,0.0,0.0,19.15416418021977,0.0,0.0,0.0,,,,0.012352640186688413,0.05139165925492791,1.1048129066898973,1.1171655468765858
97,,,,,377.0,1.8926237742648213,2.3946653688426918,21.40518891,69.98294954,377.0,0.0,0.0,19.459262644063852,0.0,0.0,0.0,,,,0.012481313521966417,0.05192698903883341,1.1048011905822344,1.1172825041042007
98,,,,,378.0,2.228786900942798,2.432376842674668,21.74228036,70.89699363,378.0,0.0,0.0,19.76570941845346,0.0,0.0,0.0,,,,0.012609986857244423,0.05246231882273891,1.1047894744745717,1.1173994613318161
99,,,,,379.0,2.0250526696065414,2.470254240012859,22.08085495,71.81103773,379.0,0.0,0.0,20.073504503388612,0.0,0.0,0.0,,,,0.012738660192522427,0.05299764860664441,1.1047777583669087,1.117516418559431
100,,,,,380.0,1.9396665046760382,2.5082975619759966,22.42091269,72.72508183,380.0,0.0,0.0,20.38264789886929,0.0,0.0,0.0,,,,0.01286733352780043,0.05353297839054991,1.1047660422592458,1.1176333757870462
101,,,,,381.0,2.0622483807625667,2.5343308621003002,22.65361648,73.28702558,381.0,0.0,0.0,20.59419680144821,0.0,0.0,0.0,,,,0.012996006863078434,0.054068308174455404,1.104754326151583,1.1177503330146614
102,,,,,382.0,1.6628886642605922,2.5600626037419634,22.88362473,73.83732966,382.0,0.0,0.0,20.80329520842741,0.0,0.0,0.0,,,,0.01312468019835644,0.05460363795836091,1.1047426100439202,1.1178672902422766
103,,,,,383.0,1.3177070574768681,2.5858942402528933,23.11452591,74.38763373,383.0,0.0,0.0,21.01320537141187,0.0,0.0,0.0,,,,0.013253353533634445,0.055138967742266405,1.1047308939362572,1.1179842474698918
104,,,,,384.0,1.4846270642405395,2.6118257716330904,23.34632002,74.9379378,384.0,0.0,0.0,21.22392729040157,0.0,0.0,0.0,,,,0.013382026868912447,0.0556742975261719,1.1047191778285945,1.118101204697507
105,,,,,385.0,1.8846170750271911,2.6378571978825547,23.57900706,75.48824188,385.0,0.0,0.0,21.435460965396516,0.0,0.0,0.0,,,,0.013510700204190453,0.056209627310077406,1.1047074617209316,1.1182181619251221
106,,,,,386.0,1.849074431815304,2.663988520120017,23.81258704,76.03854595,386.0,0.0,0.0,21.6478063963967,0.0,0.0,0.0,,,,0.013639373539468458,0.0567449570939829,1.1046957456132689,1.1183351191527373
107,,,,,387.0,1.9116701444783561,2.6902197361080153,24.04705994,76.58885002,387.0,0.0,0.0,21.860963583402125,0.0,0.0,0.0,,,,0.01376804687474646,0.0572802868778884,1.104684029505606,1.1184520763803525
108,,,,,388.0,1.896016664420236,2.716550848084012,24.28242578,77.1391541,388.0,0.0,0.0,22.074932526412805,0.0,0.0,0.0,,,,0.013896720210024464,0.0578156166617939,1.104672313397943,1.1185690336079674
109,,,,,389.0,2.077397307830687,2.7429818549292757,24.51868455,77.68945817,389.0,0.0,0.0,22.289713225428727,0.0,0.0,0.0,,,,0.01402539354530247,0.0583509464456994,1.1046605972902803,1.1186859908355828
110,,,,,390.0,2.3983288094346205,2.7695127566438065,24.75583625,78.23976224,390.0,0.0,0.0,22.505305680449887,0.0,0.0,0.0,,,,0.014154066880580475,0.0588862762296049,1.1046488811826174,1.1188029480631978
111,,,,,391.0,2.5819632958087615,2.794332571221603,24.97769306,78.73903625,391.0,0.0,0.0,22.7069936910686,0.0,0.0,0.0,,,,0.014282740215858477,0.059421606013510396,1.1046371650749545,1.118919905290813
112,,,,,392.0,2.40960545428478,2.8192412007543934,25.20034376,79.23825917,392.0,0.0,0.0,22.909403414403815,0.0,0.0,0.0,,,,0.014411413551136483,0.0599569357974159,1.1046254489672918,1.1190368625184282
113,,,,,393.0,1.5619857502233336,2.8442404519931417,25.4238045,79.7374821,393.0,0.0,0.0,23.112549543711857,0.0,0.0,0.0,,,,0.014540086886414488,0.0604922655813214,1.1046137328596288,1.1191538197460433
114,,,,,394.0,1.6175849713143968,2.8693303260565797,25.64807529,80.23670502,394.0,0.0,0.0,23.316432078992705,0.0,0.0,0.0,,,,0.014668760221692492,0.061027595365226894,1.1046020167519661,1.1192707769736585
