,cell name,efficiency,coupling,transmission,top cell wavelength (nm),top cell efficiency,top cell 2T SE,top cell 1J SE,top cell QE,bottom cell wavelength (nm),bottom cell efficiency,bottom cell 2T SE,bottom cell 1J SE,bottom cell QE
54,,,,,334,2.8271276159075955,6.739279179755889,7.424760147753917,27.39999537643228,334,0.0,0.0,15.593203362317045,0.0
55,,,,,335,3.2303373682957264,7.091849326664603,7.813191715319631,28.74737548712721,335,0.0,0.0,15.655025244493348,0.0
56,,,,,336,3.092119222543795,7.446403907390234,8.203809561970498,30.094755597822147,336,0.0,0.0,15.71693748872675,0.0
57,,,,,337,2.976822724717361,7.802942921932794,8.59661368770653,31.442135708517085,337,0.0,0.0,15.778940095017251,0.0
58,,,,,338,3.507390172633104,8.161466370292272,8.991604092527714,32.78951581921202,338,0.0,0.0,15.841033063364858,0.0
59,,,,,339,3.943543585329881,8.521974252468679,9.388780776434064,34.13689592990696,339,0.0,0.0,15.903216393769563,0.0
60,,,,,340,4.378552894693198,8.881446033860444,9.784815973304534,35.47221212176489,340,0.0,0.0,15.965490086231377,0.0
61,,,,,341,4.3628558491198275,9.15124457078097,10.082056875694692,36.4425947688033,341,0.0,0.0,16.038659957375998,0.0
62,,,,,342,4.593455244391285,9.422472296187252,10.380872335456583,37.41297741584172,342,0.0,0.0,16.11198356780133,0.0
63,,,,,343,4.888768904182481,9.695129210079287,10.68126235259021,38.38336006288013,343,0.0,0.0,16.18546091750738,0.0
64,,,,,344,4.289254888184657,9.969215312457077,10.983226927095568,39.35374270991854,344,0.0,0.0,16.259092006494143,0.0
65,,,,,345,4.62549586739926,10.244730603320617,11.286766058972658,40.32412535695696,345,0.0,0.0,16.33287683476162,0.0
66,,,,,346,5.063556133534896,10.521675082669914,11.591879748221482,41.29450800399537,346,0.0,0.0,16.406815402309807,0.0
67,,,,,347,5.254223717120664,10.800048750504962,11.898567994842038,42.26489065103378,347,0.0,0.0,16.48090770913871,0.0
68,,,,,348,5.276779327750772,11.079851606825766,12.20683079883433,43.235273298072194,348,0.0,0.0,16.555153755248323,0.0
69,,,,,349,5.359591212657547,11.36108365163232,12.51666816019835,44.20565594511061,349,0.0,0.0,16.62955354063865,0.0
70,,,,,350,6.098411383479274,11.643744884924628,12.828080078934104,45.17603859214902,350,0.0,0.0,16.70410706530969,0.0
71,,,,,351,6.491731089479846,11.83003387604528,13.033317321723027,45.768046965829065,351,0.0,0.0,16.76685163073755,0.0
72,,,,,352,6.154360740933519,12.01436943081214,13.236402435774746,46.34915566908313,352,0.0,0.0,16.82968177192177,0.0
73,,,,,353,6.395619774470033,12.19956084782076,13.440430465484814,46.93026437233719,353,0.0,0.0,16.892597488862346,0.0
74,,,,,354,7.3911116498297025,12.38560812707114,13.645401410853234,47.51137307559125,354,0.0,0.0,16.95559878155929,0.0
75,,,,,355,7.603226189663646,12.572511268563284,13.851315271880006,48.09248177884532,355,0.0,0.0,17.018685650012586,0.0
76,,,,,356,7.053239393012274,12.760270272297193,14.058172048565137,48.673590482099385,356,0.0,0.0,17.081858094222248,0.0
77,,,,,357,6.11511100654936,12.948885138272862,14.265971740908617,49.25469918535345,357,0.0,0.0,17.14511611418827,0.0
78,,,,,358,5.63963925569096,13.138355866490295,14.474714348910451,49.83580788860752,358,0.0,0.0,17.208459709910652,0.0
79,,,,,359,6.324459825822534,13.328682456949492,14.68439987257064,50.41691659186159,359,0.0,0.0,17.27188888138939,0.0
80,,,,,360,7.841521647597259,13.519864909650448,14.89502831188918,50.99802529511565,360,0.0,0.0,17.335403628624494,0.0
81,,,,,361,7.246859867939597,13.73812297239734,15.135486337589755,51.67776304083329,361,0.0,0.0,17.386466136458562,0.0
82,,,,,362,7.526618276103778,13.957567503205892,15.377251512103406,52.35819605673951,362,0.0,0.0,17.437544758469166,0.0
83,,,,,363,8.389839892208688,14.178014182017218,15.620120767388112,53.03862907264571,363,0.0,0.0,17.488639494656315,0.0
84,,,,,364,8.614478745033336,14.399463008831319,15.864094103443875,53.71906208855193,364,0.0,0.0,17.539750345019996,0.0
85,,,,,365,9.237394159169753,14.621913983648204,16.109171520270706,54.39949510445813,365,0.0,0.0,17.59087730956023,0.0
86,,,,,366,10.703509683763325,14.84536710646786,16.35535301786859,55.079928120364336,366,0.0,0.0,17.642020388276997,0.0
87,,,,,367,10.861574478431983,15.069822377290299,16.60263859623754,55.76036113627056,367,0.0,0.0,17.69317958117031,0.0
88,,,,,368,10.324313862377974,15.295279796115514,16.85102825537755,56.44079415217676,368,0.0,0.0,17.74435488824016,0.0
89,,,,,369,10.810891466290151,15.521739362943505,17.100521995288616,57.121227168082974,369,0.0,0.0,17.795546309486554,0.0
90,,,,,370,11.536800480119329,15.74989826637451,17.35188791861146,57.80421895877121,370,0.0,0.0,17.846753844909486,0.0
91,,,,,371,11.137547605644539,16.01948594842796,17.648896519182347,58.63516813832615,371,0.0,0.0,17.926788374981474,0.0
92,,,,,372,11.016313657375104,16.29029746007409,17.94725343029877,59.466117317881086,372,0.0,0.0,18.006994333949525,0.0
93,,,,,373,10.06575775999791,16.56233280131289,18.246958651960718,60.29706649743603,373,0.0,0.0,18.08737172181364,0.0
94,,,,,374,9.33112685056102,16.83559197214437,18.5480121841682,61.12801567699097,374,0.0,0.0,18.167920538573828,0.0
95,,,,,375,10.167662052448852,17.110074972568537,18.85041402692122,61.958964856545904,375,0.0,0.0,18.24864078423009,0.0
96,,,,,376,11.552852007817979,17.38578180258537,19.15416418021977,62.78991403610085,376,0.0,0.0,18.32953245878242,0.0
97,,,,,377,12.690658904087023,17.662712462194882,19.45926264406385,63.62086321565579,377,0.0,0.0,18.410595562230824,0.0
98,,,,,378,14.944742170513761,17.940866951397073,19.76570941845346,64.45181239521072,378,0.0,0.0,18.491830094575285,0.0
99,,,,,379,13.578637787610544,18.220245270191942,20.07350450338861,65.28276157476567,379,0.0,0.0,18.573236055815823,0.0
100,,,,,380,13.00609573526138,18.50084741857949,20.38264789886929,66.11371075432062,380,0.0,0.0,18.65481344595243,0.0
101,,,,,381,13.828047145630082,18.6928653540116,20.59419680144821,66.62456871252621,381,0.0,0.0,18.72872025472805,0.0
102,,,,,382,11.150210158718194,18.882659032545625,20.80329520842741,67.12484514275332,382,0.0,0.0,18.80275732699156,0.0
103,,,,,383,8.835655046440072,19.07318952280642,21.01320537141187,67.62512157298043,383,0.0,0.0,18.876924662742965,0.0
104,,,,,384,9.954908064212278,19.264456824793957,21.22392729040157,68.12539800320755,384,0.0,0.0,18.95122226198227,0.0
105,,,,,385,12.636971379561109,19.45646093850825,21.43546096539652,68.62567443343465,385,0.0,0.0,19.02565012470947,0.0
106,,,,,386,12.398646376152,19.649201863949287,21.6478063963967,69.12595086366177,386,0.0,0.0,19.100208250924563,0.0
107,,,,,387,12.81837102232163,19.842679601117073,21.860963583402125,69.62622729388887,387,0.0,0.0,19.17489664062755,0.0
108,,,,,388,12.713409338182375,20.036894150011623,22.074932526412805,70.12650372411599,388,0.0,0.0,19.249715293818443,0.0
109,,,,,389,13.929625634070767,20.231845510632922,22.289713225428727,70.6267801543431,389,0.0,0.0,19.32466421049723,0.0
110,,,,,390,16.081575891926764,20.427533682980965,22.505305680449887,71.12705658457021,390,0.0,0.0,19.399743390663904,0.0
111,,,,,391,17.312904940804376,20.610601120005214,22.7069936910686,71.58094204367988,391,0.0,0.0,19.453315459833167,0.0
112,,,,,392,16.157189467186505,20.794323638592672,22.909403414403812,72.03478106538103,392,0.0,0.0,19.506907115382987,0.0
113,,,,,393,10.473623251800701,20.978714575464597,23.112549543711854,72.48862008708218,393,0.0,0.0,19.56051835731336,0.0
114,,,,,394,10.846434139443247,21.163773930620973,23.316432078992705,72.94245910878334,394,0.0,0.0,19.61414918562429,0.0
115,,,,,395,16.812732591948674,21.349501704061808,23.521051020246382,73.3962981304845,395,0.0,0.0,19.667799600315767,0.0
116,,,,,396,15.694285591554847,21.535897895787095,23.72640636747287,73.85013715218564,396,0.0,0.0,19.7214696013878,0.0
117,,,,,397,11.008111249812552,21.722962505796847,23.932498120672182,74.30397617388678,397,0.0,0.0,19.775159188840394,0.0
118,,,,,398,18.229698684363754,21.91069553409105,24.139326279844312,74.75781519558794,398,0.0,0.0,19.82886836267353,0.0
119,,,,,399,23.4250427995099,22.099096980669714,24.34689084498926,75.2116542172891,399,0.0,0.0,19.882597122887237,0.0
120,,,,,400,24.822627600434675,22.287432188942468,24.55438243444633,75.6629991732532,400,0.0,0.0,19.936345469481484,0.0
121,,,,,401,26.019558200799136,22.454850658726333,24.73882975429964,76.04126044534728,401,0.0,0.0,19.99733110410665,0.0
122,,,,,402,26.921163219876153,22.622826235190043,24.923890846540804,76.41952171744134,402,0.0,0.0,20.05837232362435,0.0
123,,,,,403,26.6089115371545,22.79135891833362,25.10956571116984,76.79778298953542,403,0.0,0.0,20.119469128034574,0.0
124,,,,,404,26.949826671199336,22.96044870815705,25.295854348186737,77.17604426162949,404,0.0,0.0,20.18062151733732,0.0
125,,,,,405,26.59960994535938,23.130095604660333,25.4827567575915,77.55430553372356,405,0.0,0.0,20.241829491532588,0.0
126,,,,,406,26.1254609352945,23.300299607843478,25.67027293938413,77.93256680581764,406,0.0,0.0,20.303093050620383,0.0
127,,,,,407,26.02353857075707,23.471060717706493,25.858402893564637,78.31082807791171,407,0.0,0.0,20.364412194600717,0.0
128,,,,,408,27.277394695390182,23.642378934249344,26.04714662013299,78.68908935000579,408,0.0,0.0,20.425786923473563,0.0
129,,,,,409,28.51756947332279,23.81425425747206,26.23650411908922,79.06735062209984,409,0.0,0.0,20.48721723723894,0.0
130,,,,,410,26.085521772519918,23.98668668737464,26.426475390433318,79.44561189419392,410,0.0,0.0,20.54870313589684,0.0
131,,,,,411,28.07905531849593,24.128081906333772,26.582252523092293,79.71948514472017,411,0.0,0.0,20.594874230854845,0.0
132,,,,,412,29.730408637370466,24.26972133662895,26.738298706868925,79.99283383232397,412,0.0,0.0,20.641026115627064,0.0
133,,,,,413,29.172057212074854,24.411763357384814,26.894788430307383,80.26618251992775,413,0.0,0.0,20.687158790213505,0.0
134,,,,,414,29.127429202753383,24.55420796860138,27.05172169340769,80.53953120753155,414,0.0,0.0,20.733272254614157,0.0
135,,,,,415,30.130407307739937,24.697055170278638,27.209098496169837,80.81287989513535,415,0.0,0.0,20.779366508829025,0.0
136,,,,,416,31.081431584223743,24.840304962416578,27.366918838593808,81.08622858273914,416,0.0,0.0,20.82544155285812,0.0
137,,,,,417,30.636577694324924,24.983957345015224,27.52518272067963,81.35957727034294,417,3.2503965561462128e-06,2.6506801681110807e-06,20.87149738670142,1.2416303426919354e-05
138,,,,,418,29.745284581520757,25.128012318074553,27.68389014242728,81.63292595794672,418,8.493067893473505e-05,7.17471416555312e-05,20.91753401035895,0.0003352736060015006
139,,,,,419,30.358554445265483,25.272469881594578,27.843041103836768,81.90627464555052,419,0.0004255836778991148,0.0003542840190627387,20.96355142383069,0.0016516141052175283
140,,,,,420,29.261377109130997,25.4170485204178,28.00232545563744,82.17871313489303,420,0.0004160205969413505,0.00036136425358640646,21.00954962711665,0.0016806099972451634
141,,,,,421,31.91141159666912,25.554683961296593,28.15396038707419,82.4274618694891,421,0.00035269256052247624,0.00028243648490288386,21.077349619618197,0.0013104176844503735
142,,,,,422,32.05162548759484,25.692685761599073,28.30599894192172,82.67621060408516,422,0.0005724173450553249,0.0004588515792026652,21.14523406463895,0.0021238841465184228
143,,,,,423,31.384730514410172,25.831053921325243,28.45844112018004,82.92495933868123,423,0.0006907443148544699,0.000568513839386395,21.21320296217892,0.002625256347845221
144,,,,,424,31.553292955177252,25.969788440475103,28.611286921849143,83.17370807327728,424,0.0010187550209231502,0.0008384814987021813,21.281256312238103,0.003862768410086112
145,,,,,425,32.37502275562034,26.108889319048668,28.764536346929045,83.42245680787336,425,0.0011304077195913038,0.0009116191287026643,21.349394114816494,0.004189821710967162
146,,,,,426,31.760511434025556,26.248356557045916,28.91818939541973,83.67120554246942,426,0.0012724420061529665,0.0010516049637627823,21.4176163699141,0.00482185417083809
147,,,,,427,31.03910866919165,26.388190154466866,29.07224606732121,83.9199542770655,427,0.0012282589071693632,0.0010442158615680027,21.48592307753092,0.004776760360398528
148,,,,,428,30.971895454956172,26.5283901113115,29.226706362633468,84.16870301166155,428,0.0013035294849942653,0.001116513477511148,21.55431423766695,0.005095552074316856
149,,,,,429,28.642459203220735,26.668956427579825,29.381570281356517,84.41745174625761,429,0.001495553233671444,0.0013925076663607483,21.62278985032218,0.006340322460197929
150,,,,,430,23.840562618748205,26.80974148861198,29.5366751943108,84.6657343106156,430,0.0013984548861457656,0.0015726228688735064,21.69134991549664,0.007143765247236518
151,,,,,431,23.372098293219164,26.92638052214189,29.66517808382261,84.83678800553051,431,0.001445466331704056,0.0016652837922857787,21.73999728832609,0.007547133434879291
152,,,,,432,33.6080256381411,27.043271485126613,29.79395852761378,85.00784170044544,432,0.0024261733696307477,0.0019522618142271155,21.78863631949906,0.008827248570933376
153,,,,,433,33.37335916643439,27.160414377566134,29.92301652568429,85.17889539536036,433,0.00235321391913365,0.0019151283166906614,21.837267009015523,0.008639349127682166
154,,,,,434,31.539966886876147,27.277809199460453,30.052352078034144,85.34994909027527,434,0.002376192043518518,0.00205508501061061,21.885889356875506,0.009249347696402989
155,,,,,435,34.004609698942396,27.395455950809584,30.18196518466336,85.5210027851902,435,0.0027310875788573,0.002200271966853817,21.934503363078992,0.0098800274685778
156,,,,,436,37.108637059388705,27.513354631613502,30.311855845571905,85.69205648010511,436,0.0030596730303544825,0.002268524952996836,21.983109027625986,0.010163144837796439
157,,,,,437,37.7170046551556,27.631505241872233,30.44202406075981,85.86311017502003,437,0.003475117774310817,0.002545873827333932,22.03170635051648,0.011379586537331555
158,,,,,438,34.27113611025842,27.74990778158576,30.572469830227057,86.03416386993496,438,0.003465147301169305,0.002805787288396198,22.08029533175049,0.012512718555801595
159,,,,,439,33.40743899809148,27.868562250754103,30.70319315397366,86.20521756484987,439,0.0033347609757589693,0.0027818652561075866,22.12887597132801,0.012377775846335546
160,,,,,440,37.08339596042483,27.98746864937723,30.8341940319996,86.37627125976479,440,0.004082944738565277,0.0030814677272190776,22.17744826924904,0.013679681645857233
161,,,,,441,37.7257316978926,28.074963124013095,30.930587944627,86.44982404091418,441,0.004375123178714529,0.003255905621368952,22.205059172257545,0.01442129502309711
162,,,,,442,39.743507146488426,28.16191826146213,31.02638766177085,86.5213870074969,442,0.004921499706963789,0.003487333716183376,22.23256670842472,0.015411406745986485
163,,,,,443,40.466662127427945,28.248978797506417,31.122303498052784,86.59294997407963,443,0.005236422638498935,0.0036554433776606874,22.259970877750572,0.01611785996901546
164,,,,,444,40.02480443415614,28.33614473214594,31.218335453472783,86.66451294066236,444,0.005438523598548108,0.0038502821936623765,22.287271680235108,0.016938721756788656
165,,,,,445,40.752072783739614,28.423416065380724,31.314483528030877,86.7360759072451,445,0.006037084950165653,0.004210695693228005,22.314469115878307,0.018482677622644536
166,,,,,446,38.52520876723099,28.510792797210723,31.410747721727013,86.80763887382783,446,0.005843933453419131,0.004324835118164019,22.341563184680176,0.018941123666925026
167,,,,,447,42.00371629996535,28.598274927635984,31.507128034561244,86.87920184041056,447,0.006816049275948526,0.004640714400645805,22.36855388664073,0.02027908530645031
168,,,,,448,42.99293635691389,28.685862456656473,31.60362446653353,86.95076480699329,448,0.007578075003834384,0.005056263555519189,22.395441221759956,0.022045641090783878
169,,,,,449,43.37613474179039,28.773555384272232,31.70023701764392,87.02232777357602,449,0.007793849497097358,0.005170049417643355,22.42222519003784,0.022491550566756523
170,,,,,450,44.98703367499844,28.860967874898762,31.796540607317034,87.09272641770272,450,0.008497793533048784,0.005451671873647977,22.44890579147441,0.02366400444292461
171,,,,,451,46.15475867244147,28.937152772690578,31.88047459756996,87.12900688561813,451,0.009514025689944703,0.0059649063886800646,22.51672790260868,0.025834385387423654
172,,,,,452,44.53555534569784,29.01339110468915,31.964467457051818,87.16528735353353,452,0.009618194555553362,0.006265924791891441,22.58462955101045,0.027078074979791852
173,,,,,453,42.36185068074011,29.089682870894496,32.04851918576262,87.20156782144893,453,0.00974685831419282,0.0066931215891452836,22.65261073667972,0.02886034749907353
174,,,,,454,44.222990063118644,29.166028071306606,32.13262978370236,87.23784828936435,454,0.010634127773524732,0.007013439586825874,22.72067145961648,0.030174928585471814
175,,,,,455,44.66780679330117,29.242426705925478,32.21679925087104,87.27412875727975,455,0.011466279891997711,0.0075065662140737874,22.788811719820725,0.03222559661909408
176,,,,,456,45.88404528248549,29.31887877475111,32.30102758726865,87.31040922519516,456,0.012550916919842022,0.00801975522034634,22.85703151729247,0.03435320916537571
177,,,,,457,46.29773023750903,29.395384277783513,32.38531479289521,87.34668969311056,457,0.013559085487845134,0.0086089431668858,22.92533085203171,0.03679634517002747
178,,,,,458,45.71835191230393,29.471943215022677,32.4696608677507,87.38297016102597,458,0.014109583248278145,0.009095621755537886,22.99370972403844,0.038791623607177805
179,,,,,459,45.246225741780044,29.548555586468602,32.55406581183512,87.41925062894137,459,0.015086717621470708,0.009852550283409442,23.062168133312674,0.04192827719434394
180,,,,,460,45.29031994439303,29.625720323396912,32.63907930486243,87.45700397360298,460,0.015774253703221202,0.010318399805868324,23.130706079854388,0.04381527715322603
181,,,,,461,46.796675972050195,29.735775041811088,32.76032816034959,87.59147622459892,461,0.017059734086097313,0.010840180515391462,23.163867778808964,0.04593107736021553
182,,,,,462,47.45518422138699,29.84602781219308,32.881795212519,87.72594847559485,462,0.01843372326628619,0.011593536645463013,23.1969551938386,0.04901680581151137
183,,,,,463,47.70569222550953,29.956478634542876,33.003480461370664,87.86042072659079,463,0.019657318424379455,0.0123436850388568,23.229968324943307,0.05207567214799789
184,,,,,464,46.71679936689197,30.06712750886048,33.125383906904574,87.99489297758674,464,0.020780190502415006,0.013374217539768307,23.26290717212307,0.05630169189916259
185,,,,,465,46.36091322599289,30.177974435145906,33.247505549120746,88.12936522858269,465,0.02165124563365771,0.014093569167555874,23.295771735377915,0.059202368491613366
186,,,,,466,46.872257542235175,30.28901941339914,33.369845388019165,88.26383747957861,466,0.023234715642149427,0.015014355826914008,23.328562014707813,0.0629349412010829
187,,,,,467,45.82839563375744,30.400262443620186,33.49240342359984,88.39830973057455,467,0.024257908973514777,0.016091481906145788,23.361278010112784,0.06730544563514636
188,,,,,468,47.33128009441128,30.51170352580904,33.61517965586276,88.5327819815705,468,0.02625212689777457,0.01692320831443969,23.39391972159282,0.07063303875169857
189,,,,,469,47.54273947959677,30.62334265996571,33.73817408480794,88.66725423256644,469,0.028222025996395884,0.018178438645021503,23.42648714914792,0.07571026728944738
190,,,,,470,46.44849222875326,30.73514787675981,33.86135148936738,88.8016341160621,470,0.029109172523234847,0.019261652620833646,23.458980292778087,0.08005099450291209
191,,,,,471,47.33976757639275,30.815145696594143,33.94948623030486,88.84373886678517,471,0.03152944429297598,0.020523641525126757,23.528056729156383,0.08511469686833992
192,,,,,472,49.20061480444282,30.89520552869251,34.03768929103952,88.88584361750824,472,0.03499255768422523,0.021973348624317258,23.597214540109427,0.09093378972691275
193,,,,,473,48.282791542749365,30.975327373054927,34.12596067157137,88.92794836823131,473,0.036690398716113196,0.023538347211620333,23.66645372563721,0.09720438737090685
194,,,,,474,48.60187507445134,31.055511229681372,34.21430037190039,88.97005311895438,474,0.039384153972948595,0.0251655935929384,23.735774285739726,0.10370504410105334
195,,,,,475,49.73937196496857,31.135757098571876,34.30270839202662,89.01215786967747,475,0.04241512131628064,0.02655093666120854,23.805176220416985,0.10918356749982691
196,,,,,476,48.93118185572115,31.21606497972641,34.39118473195001,89.05426262040054,476,0.04463886001491314,0.028477741636308226,23.874659529668985,0.1168610102132614
197,,,,,477,49.29188492520335,31.296434873144985,34.47972939167059,89.0963673711236,477,0.04800983367164176,0.03048243407723286,23.944224213495723,0.12482521065184103
198,,,,,478,50.51675551391243,31.376866778827594,34.56834237118834,89.13847212184668,478,0.05199611857588099,0.03229572582352856,24.0138702718972,0.13197394418713712
199,,,,,479,50.2138120122259,31.457360696774256,34.65702367050329,89.18057687256974,479,0.054810008198589374,0.03433673183936688,24.083597704873416,0.1400214229408044
200,,,,,480,50.69720097787832,31.53791662698496,34.74577328961543,89.22268162329283,480,0.05904539811678037,0.03673119634014331,24.15340651242437,0.14947373258822308
201,,,,,481,50.93048153151733,31.609298080072822,34.82441525621737,89.23871011010321,481,0.06268544584272283,0.03890485389773333,24.19027342649675,0.1579900569958082
202,,,,,482,51.20380059179179,31.680619082315108,34.90299062325916,89.25450177917878,482,0.06696004016191474,0.04142925918757293,24.22708440425799,0.16789245235555939
203,,,,,483,50.763451394098176,31.751963342672823,34.981591614098974,89.27029344825435,483,0.07024289662702306,0.04393613549774703,24.26383944570808,0.17768295473034423
204,,,,,484,50.042187779152016,31.823330861145955,35.0602182287368,89.2860851173299,484,0.07300761192864069,0.046427734135860536,24.300538550847048,0.1873713434162288
205,,,,,485,48.63945049754515,31.894721637734524,35.138870467172666,89.30187678640547,485,0.07549385008057728,0.049504163987263795,24.33718171967488,0.1993751538296254
206,,,,,486,42.35512976598104,31.966135672438522,35.217548329406554,89.31766845548103,486,0.06947792074835489,0.052436166602531996,24.37376895219157,0.21074909037269468
207,,,,,487,45.37321271204655,32.03757296525794,35.29625181543846,89.3334601245566,487,0.07885118887295268,0.055676038039154586,24.41030024839712,0.22331114846465194
