,cell name,efficiency,coupling,transmission,top cell wavelength (nm),top cell efficiency,top cell 2T SE,top cell 1J SE,top cell QE,bottom cell wavelength (nm),bottom cell efficiency,bottom cell 2T SE,bottom cell 1J SE,bottom cell QE
66,,,,,346,5.063295683661059,9.564667171024432,12.75106772,45.4239588,346,0.0,0.0,16.406815402309807,0.0
67,,,,,347,5.253953459556312,9.817721124089156,13.08842479,46.49137972,347,0.0,0.0,16.48090770913871,0.0
68,,,,,348,5.276507912258358,10.072074277753964,13.42751388,47.55880063,348,0.0,0.0,16.555153755248323,0.0
69,,,,,349,5.359315538627893,10.327726624517789,13.76833498,48.62622154,349,0.0,0.0,16.62955354063865,0.0
70,,,,,350,6.098097707453788,10.584678164380627,14.11088809,49.69364245,350,0.0,0.0,16.70410706530969,0.0
71,,,,,351,6.491397179558911,10.754023076510931,14.33664905,50.34485166,351,0.0,0.0,16.76685163073755,0.0
72,,,,,352,6.154044186004179,10.921592237462496,14.56004268,50.98407124,352,0.0,0.0,16.82968177192177,0.0
73,,,,,353,6.395290809007154,11.089939409558509,14.78447351,51.62329081,353,0.0,0.0,16.892597488862346,0.0
74,,,,,354,7.390731480251957,11.259064600300045,15.00994155,52.26251038,354,0.0,0.0,16.95559878155929,0.0
75,,,,,355,7.6028351111990995,11.428967809687098,15.2364468,52.90172996,355,0.0,0.0,17.018685650012586,0.0
76,,,,,356,7.052876601598666,11.599649030218602,15.46398925,53.54094953,356,0.0,0.0,17.081858094222248,0.0
77,,,,,357,6.114796468244295,11.77110826939563,15.69256891,54.1801691,357,0.0,0.0,17.14511611418827,0.0
78,,,,,358,5.639349174314241,11.943345527218174,15.92218578,54.81938868,358,0.0,0.0,17.208459709910652,0.0
79,,,,,359,6.3241345214840345,12.116360803686241,16.15283986,55.45860825,359,0.0,0.0,17.27188888138939,0.0
80,,,,,360,7.841118310248608,12.290154091298758,16.38453114,56.09782782,360,0.0,0.0,17.335403628624494,0.0
81,,,,,361,7.246487118452369,12.488560307543935,16.64903497,56.84553934,361,0.0,0.0,17.386466136458562,0.0
82,,,,,362,7.526231136098211,12.688045072867554,16.91497666,57.59401566,362,0.0,0.0,17.437544758469166,0.0
83,,,,,363,8.389408351065045,12.888440835833693,17.18213284,58.34249198,363,0.0,0.0,17.488639494656315,0.0
84,,,,,364,8.614035649528798,13.08974759644235,17.45050351,59.0909683,364,0.0,0.0,17.539750345019996,0.0
85,,,,,365,9.236919024110401,13.291965354693527,17.72008867,59.83944461,365,0.0,0.0,17.59087730956023,0.0
86,,,,,366,10.70295913910673,13.495094110587228,17.99088832,60.58792093,366,0.0,0.0,17.642020388276997,0.0
87,,,,,367,10.861015805823671,13.699133864123446,18.26290246,61.33639725,367,0.0,0.0,17.69317958117031,0.0
88,,,,,368,10.32378282129233,13.904084607801115,18.53613108,62.08487357,368,0.0,0.0,17.74435488824016,0.0
89,,,,,369,10.810335395379287,14.109946349121305,18.81057419,62.83334988,369,0.0,0.0,17.795546309486554,0.0
90,,,,,370,11.536207073893861,14.317352868624091,19.08707671,63.58464085,370,0.0,0.0,17.846753844909486,0.0
91,,,,,371,11.13697473501203,14.56241997321046,19.41378617,64.49868495,371,0.0,0.0,17.926788374981474,0.0
92,,,,,372,11.015747021296212,14.80859959172739,19.74197877,65.41272905,372,0.0,0.0,18.006994333949525,0.0
93,,,,,373,10.065240019918669,15.055891731675954,20.07165452,66.32677315,373,0.0,0.0,18.08737172181364,0.0
94,,,,,374,9.330646894290076,15.304296378054008,20.4028134,67.24081724,374,0.0,0.0,18.167920538573828,0.0
95,,,,,375,10.167139069592452,15.553813545863694,20.73545543,68.15486134,375,0.0,0.0,18.24864078423009,0.0
96,,,,,376,11.552257777217102,15.804443227603944,21.0695806,69.06890544,376,0.0,0.0,18.32953245878242,0.0
97,,,,,377,12.690006149285201,16.056185423274755,21.40518891,69.98294954,377,0.0,0.0,18.410595562230824,0.0
98,,,,,378,14.943973473754394,16.309040132876124,21.74228036,70.89699363,378,0.0,0.0,18.491830094575285,0.0
99,,,,,379,13.577939355599415,16.563007356408058,22.08085495,71.81103773,379,0.0,0.0,18.573236055815823,0.0
100,,,,,380,13.005426755490678,16.818087101371628,22.42091269,72.72508183,380,0.0,0.0,18.65481344595243,0.0
101,,,,,381,13.827335886339048,16.992639879982857,22.65361648,73.28702558,381,0.0,0.0,18.72872025472805,0.0
102,,,,,382,11.149636637762592,17.165170714744967,22.88362473,73.83732966,382,0.0,0.0,18.80275732699156,0.0
103,,,,,383,8.83520057695218,17.338371342691815,23.11452591,74.38763373,383,0.0,0.0,18.876924662742965,0.0
104,,,,,384,9.954396024601317,17.512241763823404,23.34632002,74.9379378,384,0.0,0.0,18.95122226198227,0.0
105,,,,,385,12.636321384281933,17.686781978139734,23.57900706,75.48824188,385,0.0,0.0,19.02565012470947,0.0
106,,,,,386,12.398008642439779,17.861991993141878,23.81258704,76.03854595,386,0.0,0.0,19.100208250924563,0.0
107,,,,,387,12.817711696693959,18.03787179382769,24.04705994,76.58885002,387,0.0,0.0,19.17489664062755,0.0
108,,,,,388,12.71275541277936,18.214421395199317,24.28242578,77.1391541,388,0.0,0.0,19.249715293818443,0.0
109,,,,,389,13.928909152121465,18.39164078975568,24.51868455,77.68945817,389,0.0,0.0,19.32466421049723,0.0
110,,,,,390,16.080748722262783,18.56952997749679,24.75583625,78.23976224,390,0.0,0.0,19.399743390663904,0.0
111,,,,,391,17.31201443549936,18.73594635876554,24.97769306,78.73903625,391,0.0,0.0,19.453315459833167,0.0
112,,,,,392,16.156358409955423,18.902958242606086,25.20034376,79.23825917,392,0.0,0.0,19.506907115382987,0.0
113,,,,,393,10.473084532148789,19.070577743249036,25.4238045,79.7374821,393,0.0,0.0,19.56051835731336,0.0
114,,,,,394,10.84587624444519,19.23880486819546,25.64807529,80.23670502,394,0.0,0.0,19.61414918562429,0.0
115,,,,,395,16.81186781211423,19.40763960994428,25.87315612,80.73592794,395,0.0,0.0,19.667799600315767,0.0
116,,,,,396,15.693478339008252,19.57708197599657,26.099047,81.23515087,396,0.0,0.0,19.7214696013878,0.0
117,,,,,397,11.00754503634395,19.747131966352335,26.32574793,81.73437379,397,0.0,0.0,19.775159188840394,0.0
118,,,,,398,18.228761024541793,19.917789581011576,26.55325891,82.23359672,398,0.0,0.0,19.82886836267353,0.0
119,,,,,399,23.423837911343764,20.08905481247321,26.78157993,82.73281964,399,0.0,0.0,19.882597122887237,0.0
120,,,,,400,24.821350827699852,20.260259832833263,27.00982068,83.22929909,400,0.0,0.0,19.936345469481484,0.0
121,,,,,401,26.01821986115878,20.412450611873126,27.21271273,83.64538649,401,0.0,0.0,19.99733110410665,0.0
122,,,,,402,26.919778503920917,20.565147825760825,27.41627993,84.06147389,402,0.0,0.0,20.05837232362435,0.0
123,,,,,403,26.607542881121944,20.71835147449636,27.62052228,84.47756129,403,0.0,0.0,20.119469128034574,0.0
124,,,,,404,26.94844047917569,20.87206155807973,27.82543978,84.89364869,404,0.0,0.0,20.18062151733732,0.0
125,,,,,405,26.598241766786327,21.02627807651093,28.03103243,85.30973609,405,0.0,0.0,20.241829491532588,0.0
126,,,,,406,26.124117145117207,21.18100102978997,28.23730023,85.72582349,406,0.0,0.0,20.303093050620383,0.0
127,,,,,407,26.022200023451834,21.33623041791685,28.44424318,86.14191089,407,0.0,0.0,20.364412194600717,0.0
128,,,,,408,27.275991655471497,21.491966240891557,28.65186128,86.55799829,408,0.0,0.0,20.425786923473563,0.0
129,,,,,409,28.516102644931152,21.6482084987141,28.86015453,86.97408568,409,0.0,0.0,20.48721723723894,0.0
130,,,,,410,26.08418004019369,21.804957191384485,29.06912293,87.39017308,410,0.0,0.0,20.54870313589684,0.0
131,,,,,411,28.077611050884858,21.93349169095585,29.24047778,87.69143366,411,0.0,0.0,20.594874230854845,0.0
132,,,,,412,29.728879428938065,22.062248184740678,29.41212858,87.99211722,412,0.0,0.0,20.641026115627064,0.0
133,,,,,413,29.170556717199425,22.191370648306904,29.58426727,88.29280077,413,0.0,0.0,20.687158790213505,0.0
134,,,,,414,29.125931003961906,22.320859089155597,29.75689386,88.59348433,414,0.0,0.0,20.733272254614157,0.0
135,,,,,415,30.128857526778834,22.450713507286757,29.93000835,88.89416788,415,0.0,0.0,20.779366508829025,0.0
136,,,,,416,31.079832879680666,22.580933887698244,30.10361072,89.19485144,416,0.0,0.0,20.82544155285812,0.0
137,,,,,417,30.635001871003404,22.7115202453922,30.27770099,89.495535,417,3.2503965561462128e-06,2.6506801681110807e-06,20.87149738670142,1.2416303426919354e-05
138,,,,,418,29.743754608712493,22.842472580368625,30.45227916,89.79621855,418,8.493067893473505e-05,7.17471416555312e-05,20.91753401035895,0.0003352736060015006
139,,,,,419,30.356992920922234,22.973790877625376,30.62734521,90.09690211,419,0.0004255836778991148,0.0003542840190627387,20.96355142383069,0.0016516141052175283
140,,,,,420,29.25987202215495,23.105219245606516,30.802558,90.39658445,420,0.0004160205969413505,0.00036136425358640646,21.00954962711665,0.0016806099972451634
141,,,,,421,31.90977020822024,23.230335941920277,30.96935643,90.67020806,421,0.00035269256052247624,0.00028243648490288386,21.077349619618197,0.0013104176844503735
142,,,,,422,32.04997688676919,23.355785670810118,31.13659884,90.94383166,422,0.0005724173450553249,0.0004588515792026652,21.14523406463895,0.0021238841465184228
143,,,,,423,31.38311620973693,23.481568432276042,31.30428523,91.21745527,423,0.0006907443148544699,0.000568513839386395,21.21320296217892,0.002625256347845221
144,,,,,424,31.551669978499252,23.607684233819118,31.47241561,91.49107888,424,0.0010187550209231502,0.0008384814987021813,21.281256312238103,0.003862768410086112
145,,,,,425,32.373357514899276,23.73413307543935,31.64098998,91.76470249,425,0.0011304077195913038,0.0009116191287026643,21.349394114816494,0.004189821710967162
146,,,,,426,31.758877797965066,23.860914949635664,31.81000833,92.0383261,426,0.0012724420061529665,0.0010516049637627823,21.4176163699141,0.00482185417083809
147,,,,,427,31.037512140165433,23.988029863909134,31.97947067,92.3119497,427,0.0012282589071693632,0.0010442158615680027,21.48592307753092,0.004776760360398528
148,,,,,428,30.970302388100087,24.115477818259755,32.149377,92.58557331,428,0.0013035294849942653,0.001116513477511148,21.55431423766695,0.005095552074316856
149,,,,,429,28.640985952447277,24.243258805186453,32.31972731,92.85919692,429,0.001495553233671444,0.0013925076663607483,21.62278985032218,0.006340322460197929
150,,,,,430,23.83933635474494,24.37123863801972,32.49034271,93.13230774,430,0.0013984548861457656,0.0015726228688735064,21.69134991549664,0.007143765247236518
151,,,,,431,23.370896126275614,24.47726867016717,32.63169589,93.32046681,431,0.001445466331704056,0.0016652837922857787,21.73999728832609,0.007547133434879291
152,,,,,432,33.60629697805792,24.583527717531076,32.77335438,93.50862587,432,0.0024261733696307477,0.0019522618142271155,21.78863631949906,0.008827248570933376
153,,,,,433,33.371642578793136,24.690015780111445,32.91531818,93.69678493,433,0.00235321391913365,0.0019151283166906614,21.837267009015523,0.008639349127682166
154,,,,,434,31.53834460365209,24.796732857908275,33.05758729,93.884944,434,0.002376192043518518,0.00205508501061061,21.885889356875506,0.009249347696402989
155,,,,,435,34.002860637372756,24.90367894342049,33.2001617,94.07310306,435,0.0027310875788573,0.002200271966853817,21.934503363078992,0.0098800274685778
156,,,,,436,37.10672834237958,25.010854051650238,33.34304143,94.26126213,436,0.0030596730303544825,0.002268524952996836,21.983109027625986,0.010163144837796439
157,,,,,437,37.71506464990731,25.118258175096443,33.48622647,94.44942119,437,0.003475117774310817,0.002545873827333932,22.03170635051648,0.011379586537331555
158,,,,,438,34.26937333955154,25.22589130625804,33.62971681,94.63758026,438,0.003465147301169305,0.002805787288396198,22.08029533175049,0.012512718555801595
159,,,,,439,33.40572065637337,25.333753460137164,33.77351247,94.82573932,439,0.0033347609757589693,0.0027818652561075866,22.12887597132801,0.012377775846335546
160,,,,,440,37.08148854710673,25.441844629232747,33.91761344,95.01389839,440,0.004082944738565277,0.0030814677272190776,22.17744826924904,0.013679681645857233
161,,,,,441,37.72379124120633,25.521380966566653,34.02364674,95.09480645,441,0.004375123178714529,0.003255905621368952,22.205059172257545,0.01442129502309711
162,,,,,442,39.74146290504702,25.60042702636091,34.12902643,95.17352571,442,0.004921499706963789,0.003487333716183376,22.23256670842472,0.015411406745986485
163,,,,,443,40.46458068998741,25.679568897342477,34.23453385,95.25224497,443,0.005236422638498935,0.0036554433776606874,22.259970877750572,0.01611785996901546
164,,,,,444,40.02274572291578,25.75880657951136,34.340169,95.33096423,444,0.005438523598548108,0.0038502821936623765,22.287271680235108,0.016938721756788656
165,,,,,445,40.74997666242125,25.838140072867557,34.44593188,95.4096835,445,0.006037084950165653,0.004210695693228005,22.314469115878307,0.018482677622644536
166,,,,,446,38.52322718334936,25.91756937741106,34.55182249,95.48840276,446,0.005843933453419131,0.004324835118164019,22.341563184680176,0.018941123666925026
167,,,,,447,42.00155580260127,25.997094500642948,34.65784084,95.56712202,447,0.006816049275948526,0.004640714400645805,22.36855388664073,0.02027908530645031
168,,,,,448,42.99072497176289,26.076715427561084,34.76398691,95.64584129,448,0.007578075003834384,0.005056263555519189,22.395441221759956,0.022045641090783878
169,,,,,449,43.37390365115516,26.156432173167595,34.87026072,95.72456055,449,0.007793849497097358,0.005170049417643355,22.42222519003784,0.022491550566756523
170,,,,,450,44.984719728069145,26.235893987355336,34.97619467,95.80199906,450,0.008497793533048784,0.005451671873647977,22.44890579147441,0.02366400444292461
171,,,,,451,46.152384663511576,26.30514942348907,35.06852206,95.84190757,451,0.009514025689944703,0.0059649063886800646,22.51672790260868,0.025834385387423654
172,,,,,452,44.53326461497,26.374453429061298,35.1609142,95.88181609,452,0.009618194555553362,0.006265924791891441,22.58462955101045,0.027078074979791852
173,,,,,453,42.359671754788636,26.443806011573084,35.2533711,95.9217246,453,0.00974685831419282,0.0066931215891452836,22.65261073667972,0.02886034749907353
174,,,,,454,44.22071541037238,26.513207171024433,35.34589276,95.96163312,454,0.010634127773524732,0.007013439586825874,22.72067145961648,0.030174928585471814
175,,,,,455,44.665509268684644,26.58265690741535,35.43847918,96.00154163,455,0.011466279891997711,0.0075065662140737874,22.788811719820725,0.03222559661909408
176,,,,,456,45.88168519960084,26.65215521324475,35.53113035,96.04145015,456,0.012550916919842022,0.00801975522034634,22.85703151729247,0.03435320916537571
177,,,,,457,46.295348868348164,26.721702088512647,35.62384627,96.08135866,457,0.013559085487845134,0.0086089431668858,22.92533085203171,0.03679634517002747
178,,,,,458,45.71600034104627,26.791297540720105,35.71662695,96.12126718,458,0.014109583248278145,0.009095621755537886,22.99370972403844,0.038791623607177805
179,,,,,459,45.243898456744944,26.86094156986713,35.80947239,96.16117569,459,0.015086717621470708,0.009852550283409442,23.062168133312674,0.04192827719434394
180,,,,,460,45.28799040101318,26.931087728246897,35.90298724,96.20270437,460,0.015774253703221202,0.010318399805868324,23.130706079854388,0.04381527715322603
181,,,,,461,46.79426894669069,27.03113232533219,36.03636098,96.35062385,461,0.017059734086097313,0.010840180515391462,23.163867778808964,0.04593107736021553
182,,,,,462,47.45274331540828,27.13135695563652,36.16997473,96.49854332,462,0.01843372326628619,0.011593536645463013,23.1969551938386,0.04901680581151137
183,,,,,463,47.703238442643325,27.231761634162027,36.30382851,96.6464628,463,0.019657318424379455,0.0123436850388568,23.229968324943307,0.05207567214799789
184,,,,,464,46.714396448447545,27.332346345906558,36.4379223,96.79438228,464,0.020780190502415006,0.013374217539768307,23.26290717212307,0.05630169189916259
185,,,,,465,46.35852860468415,27.433111090870124,36.5722561,96.94230175,465,0.02165124563365771,0.014093569167555874,23.295771735377915,0.059202368491613366
186,,,,,466,46.869846628632395,27.534055884054865,36.70682993,97.09022123,466,0.023234715642149427,0.015014355826914008,23.328562014707813,0.0629349412010829
187,,,,,467,45.826038413118034,27.635180710458638,36.84164377,97.2381407,467,0.024257908973514777,0.016091481906145788,23.361278010112784,0.06730544563514636
188,,,,,468,47.32884556464772,27.736485570081445,36.97669762,97.38606018,468,0.02625212689777457,0.01692320831443969,23.39391972159282,0.07063303875169857
189,,,,,469,47.54029407086718,27.83797047042435,37.11199149,97.53397966,469,0.028222025996395884,0.018178438645021503,23.42648714914792,0.07571026728944738
190,,,,,470,46.44610310996464,27.93960635233605,37.24748664,97.68179753,470,0.029109172523234847,0.019261652620833646,23.458980292778087,0.08005099450291209
191,,,,,471,47.337332607694634,28.012327898628378,37.34443485,97.72811275,471,0.03152944429297598,0.020523641525126757,23.528056729156383,0.08511469686833992
192,,,,,472,49.19808412539595,28.085105822974715,37.44145822,97.77442798,472,0.03499255768422523,0.021973348624317258,23.597214540109427,0.09093378972691275
193,,,,,473,48.28030807460968,28.15794011787398,37.53855674,97.82074321,473,0.036690398716113196,0.023538347211620333,23.66645372563721,0.09720438737090685
194,,,,,474,48.599375193496044,28.23083078332619,37.63573041,97.86705843,474,0.039384153972948595,0.0251655935929384,23.735774285739726,0.10370504410105334
195,,,,,475,49.73681357301998,28.303777819331334,37.73297923,97.91337366,475,0.04241512131628064,0.02655093666120854,23.805176220416985,0.10918356749982691
196,,,,,476,48.92866504167355,28.376781233390485,37.83030321,97.95968888,476,0.04463886001491314,0.028477741636308226,23.874659529668985,0.1168610102132614
197,,,,,477,49.28934955069385,28.449841010501505,37.92770233,98.00600411,477,0.04800983367164176,0.03048243407723286,23.944224213495723,0.12482521065184103
198,,,,,478,50.51415714039542,28.52295716566653,38.02517661,98.05231933,478,0.05199611857588099,0.03229572582352856,24.0138702718972,0.13197394418713712
199,,,,,479,50.21122922185974,28.596129691384487,38.12272604,98.09863456,479,0.054810008198589374,0.03433673183936688,24.083597704873416,0.1400214229408044
200,,,,,480,50.69459332262163,28.66935858765538,38.22035062,98.14494979,480,0.05904539811678037,0.03673119634014331,24.15340651242437,0.14947373258822308
201,,,,,481,50.92786187292837,28.734247477496783,38.30685678,98.16258112,481,0.06268544584272283,0.03890485389773333,24.19027342649675,0.1579900569958082
202,,,,,482,51.20116688311845,28.79908142198886,38.39328969,98.17995196,482,0.06696004016191474,0.04142925918757293,24.22708440425799,0.16789245235555939
203,,,,,483,50.760840335227456,28.863936504500646,38.47975078,98.19732279,483,0.07024289662702306,0.04393613549774703,24.26383944570808,0.17768295473034423
204,,,,,484,50.03961381112436,28.92881272503215,38.56624005,98.21469363,484,0.07300761192864069,0.046427734135860536,24.300538550847048,0.1873713434162288
205,,,,,485,48.63694867779415,28.99371009108444,38.65275751,98.23206447,485,0.07549385008057728,0.049504163987263795,24.33718171967488,0.1993751538296254
206,,,,,486,42.35295118837334,29.058628602657524,38.73930316,98.2494353,486,0.06947792074835489,0.052436166602531996,24.37376895219157,0.21074909037269468
207,,,,,487,45.370878902660195,29.123568259751394,38.825877,98.26680614,487,0.07885118887295268,0.055676038039154586,24.41030024839712,0.22331114846465194
208,,,,,488,48.60254944248205,29.188529054864983,38.91247902,98.28417697,488,0.08901859645848374,0.058806669832194056,24.44677560829153,0.23538447102278412
209,,,,,489,47.705163043678205,29.25351098799829,38.99910922,98.30154781,489,0.09248237611495816,0.06238271576051141,24.48319503187481,0.2491876197137999
210,,,,,490,51.31839407254635,29.318514074153452,39.08576762,98.31891864,490,0.10517978722332719,0.06609884507357561,24.51955851914696,0.26349284982717386
211,,,,,491,50.338320375232534,29.381771705957995,39.17009908,98.33037733,491,0.10907694480806214,0.07003335140164503,24.570053895637184,0.2786085634827958
212,,,,,492,48.70573763835727,29.44501633090442,39.2544132,98.34174599,492,0.11166412716898856,0.07425710867430661,24.620551127366287,0.2948111982077529
213,,,,,493,51.00136444937487,29.508274795327907,39.33874577,98.35311465,493,0.12381981151135156,0.07880338043681881,24.67105021433427,0.3122259329735012
214,,,,,494,50.94807919565983,29.571547091727393,39.42309678,98.3644833,494,0.13077108088205436,0.08349310830458379,24.721551156541132,0.330137397884037
215,,,,,495,52.76852491590227,29.634833227603945,39.50746624,98.37585196,495,0.14334077085252225,0.08855028315213731,24.77205395398688,0.3494264682801942
216,,,,,496,51.41118084096992,29.69813320295757,39.59185415,98.38722061,496,0.14832760008671264,0.09425105644906284,24.822558606671503,0.3711723305512847
217,,,,,497,51.76631689351827,29.761447010287185,39.6762605,98.39858927,497,0.1582765315930128,0.10009583025645079,24.873065114595004,0.3933966351329103
218,,,,,498,51.015277050959064,29.824774657093872,39.7606853,98.40995793,498,0.16594967757245246,0.10672004988582152,24.923573477757387,0.41858891211121324
