,cell name,efficiency,coupling,transmission,top cell wavelength (nm),top cell efficiency,top cell 4T SE,top cell 1J SE,top cell QE,bottom cell wavelength (nm),bottom cell efficiency,bottom cell 4T SE,bottom cell 1J SE,bottom cell QE,top cell voltage,top cell current,bottom cell voltage,filtered bottom cell current,bottom cell current
15,,,,,295,0.0,0.0,0.0,0.0,295,0.0,0.0,0.0,0.0,0.965313,19.0802,0.661570559,20.93844285,46.68344285
16,,,,,296,0.0,0.0,0.0,0.0,296,0.0,0.0,0.0,0.0,0.945,19.1524,0.67547778,20.668763580000004,46.41376358
17,,,,,297,0.0,0.0,0.0,0.0,297,0.0,0.0,0.0,0.0,0.924687,19.1524,0.683656203,20.668303200000004,46.4133032
18,,,,,298,0.0,0.0,0.0,0.0,298,0.0,0.0,0.0,0.0,0.904375,19.2007,0.691837556,20.466170420000005,46.21117042
19,,,,,299,0.0,0.0,0.0,0.0,299,0.0,0.0,0.0,0.0,0.884062,19.2127,0.699201085,20.264083550000002,46.00908355
20,,,,,300,0.0,0.0,0.0,0.0,300,0.0,0.0,14.18712767,0.0,0.86375,19.1886,0.707383414,19.994726550000003,45.73972655
21,,,,,301,0.00016315367215356152,0.0847551543654865,0.0847551543654865,0.3470676629142872,301,0.0,0.0,14.29301176,0.0,0.843438,19.2127,0.712294386,19.725553840000003,45.47055384
22,,,,,302,0.00039350644063311713,0.1229707626978491,0.1229707626978491,0.5018910503148398,302,0.0,0.0,14.39928518,0.0,0.823125,19.1765,0.718023184,19.45633497,45.20133497
23,,,,,303,0.0011098834296704983,0.1614375897702543,0.1614375897702543,0.6567144377153924,303,0.0,0.0,14.50594793,0.0,0.802812,19.1644,0.722932202,19.321610290000002,45.06661029
24,,,,,304,0.0019865446831583192,0.2001556355827022,0.2001556355827022,0.811537825115945,304,0.0,0.0,14.613,0.0,0.7825,19.2127,0.725389642,19.052575570000002,44.79757557
25,,,,,305,0.0037901296671428025,0.2391249001351926,0.2391249001351926,0.9663612125164976,305,0.0,0.0,14.7204414,0.0,0.762188,19.2248,0.728662953,18.91794325,44.66294325
26,,,,,306,0.005337272727226638,0.2783453834277256,0.2783453834277256,1.12118459991705,306,0.0,0.0,14.82827213,0.0,0.741875,19.2127,0.73439175,18.648724360000003,44.39372436
27,,,,,307,0.008906823820024938,0.3178170854603011,0.3178170854603011,1.2760079873176025,307,0.0,0.0,14.93649219,0.0,0.721562,19.2127,0.738484897,18.37959756,44.12459756
28,,,,,308,0.013604397237162577,0.3575400062329192,0.3575400062329192,1.4308313747181551,308,0.0,0.0,15.04510157,0.0,0.70125,19.2127,0.742579939,17.9760226,43.7210226
29,,,,,309,0.016427272072936094,0.39751414574558,0.39751414574558,1.5856547621187076,309,0.0,0.0,15.15410027,0.0,0.680937,19.2127,0.747494817,17.437953150000006,43.18295315
30,,,,,310,0.02299226744750983,0.4377395039982833,0.4377395039982833,1.74047814951926,310,0.0,0.0,15.26348831,0.0,0.660625,19.1644,0.752415556,16.496538660000006,42.24153866
31,,,,,311,0.04936505326474296,0.6278544135420409,0.6278544135420409,2.4883593050281383,311,0.0,0.0,15.33236265,0.0,0.640312,19.1886,0.756522375,15.286273870000002,41.03127387
32,,,,,312,0.07554981555051038,0.8196345598102563,0.8196345598102563,3.238024987421988,312,0.0,0.0,15.40136327,0.0,0.62,19.2248,0.763905377,13.73970396,39.48470396
33,,,,,313,0.10625032077046663,1.0126311248078783,1.0126311248078783,3.9876906698158376,313,0.0,0.0,15.47049018,0.0,0.599688,19.261,0.769658648,11.78988218,37.53488218
34,,,,,314,0.1433127378885201,1.206844108534906,1.206844108534906,4.737356352209687,314,0.0,0.0,15.53974338,0.0,0.579375,19.2248,0.772127749,10.714157640000003,36.45915764
35,,,,,315,0.18229555642887432,1.402273510991341,1.402273510991341,5.487022034603537,315,0.0,0.0,15.60912286,0.0,0.559063,19.261,0.777058252,9.100501230000006,34.84550123
36,,,,,316,0.20546113418476775,1.5989193321771809,1.5989193321771809,6.236687716997387,316,0.0,0.0,15.67862862,0.0,0.53875,19.249,0.781989733,7.41962127,33.16462127
37,,,,,317,0.30275769489757415,1.796781572092428,1.796781572092428,6.986353399391236,317,0.0,0.0,15.74826067,0.0,0.518437,19.249,0.785287459,5.604385220000001,31.34938522
38,,,,,318,0.3577579463596217,1.9958602307370807,1.9958602307370807,7.736019081785086,318,0.0,0.0,15.81801901,0.0,0.498125,19.2127,0.786939769,4.461483190000003,30.20648319
39,,,,,319,0.43264259569789454,2.19615530811114,2.19615530811114,8.485684764178936,319,0.0,0.0,15.88790362,0.0,0.477812,19.261,0.787788846,2.3102642900000028,28.05526429
40,,,,,320,0.5096787759631283,2.398488357473545,2.398488357473545,9.238514911394793,320,0.0,0.0,15.95791453,0.0,0.4575,19.2127,0.793548952,-0.11012715999999756,25.63487284
41,,,,,321,0.6730041366156283,2.7385722751398913,2.7385722751398913,10.515591397458692,321,0.0,0.0,16.04911439,0.0,0.437187,19.261,0.795219759,-2.530288419999998,23.21471158
42,,,,,322,0.6908533428434495,3.0807283961803766,3.0807283961803766,11.792667883522594,322,0.0,0.0,16.14057177,0.0,0.416875,19.2248,0.799346111,-5.085037059999998,20.65996294
43,,,,,323,0.7611966311522387,3.4249567205949996,3.4249567205949996,13.069744369586497,323,0.0,0.0,16.23228667,0.0,0.396563,19.249,0.799369549,-6.6984172499999985,19.04658275
44,,,,,324,1.0182394570636155,3.771257248383761,3.771257248383761,14.346820855650396,324,0.0,0.0,16.32425908,0.0,0.37625,19.2369,0.803495844,-9.253163699999998,16.4918363
45,,,,,325,1.1957226015634188,4.119629979546662,4.119629979546662,15.623897341714295,325,0.0,0.0,16.41648901,0.0,0.355938,19.249,0.803528072,-11.471561179999997,14.27343882
46,,,,,326,1.6639853867676584,4.470074914083702,4.470074914083702,16.9009738277782,326,0.0,0.0,16.50897645,0.0,0.335625,19.249,0.80683654,-14.026263769999998,11.71873623
47,,,,,327,1.9097464525899717,4.822592051994878,4.822592051994878,18.1780503138421,327,0.0,0.0,16.60172142,0.0,0.315312,19.2729,0.810142136,-16.379292487999997,9.365707512
48,,,,,328,1.8831997318056708,5.177181393280194,5.177181393280194,19.455126799906,328,0.0,0.0,16.69472389,0.0,0.295,19.2849,0.81015,-19.001127634999996,6.743872365
49,,,,,329,2.324214033934653,5.53384293793965,5.53384293793965,20.732203285969906,329,0.0,0.0,16.78798389,0.0,0.274687,19.297,0.8107,-21.622958420999996,4.122041579
50,,,,,330,2.7018931224351075,5.892896668342655,5.892896668342655,22.010474933652535,330,0.0,0.0,16.8815014,0.0,0.254375,19.3091,0.811294,-23.908720827999996,1.836279172
51,,,,,331,2.584304245261906,6.272583119567733,6.272583119567733,23.357855044347467,331,0.0,0.0,16.94910788,0.0,0.234063,19.2729,0.8118,-24.648275098,1.096724902
52,,,,,332,2.869734085259874,6.6544558498779685,6.6544558498779685,24.70523515504241,332,0.0,0.0,17.01681375,0.0,0.21375,19.297,0.8118,-25.744999999999997,0.0
53,,,,,333,2.991368815191179,7.038514859273363,7.038514859273363,26.052615265737337,333,0.0,0.0,17.08461903,0.0,0.193437,19.2849,,,
54,,,,,334,3.114686881982768,7.424760147753917,7.424760147753917,27.399995376432276,334,0.0,0.0,17.1525237,0.0,0.173125,19.261,,,
55,,,,,335,3.558908826328092,7.813191715319631,7.813191715319631,28.747375487127215,335,0.0,0.0,17.22052777,0.0,0.152813,19.2729,,,
56,,,,,336,3.4066319206082496,8.203809561970498,8.203809561970498,30.094755597822147,336,0.0,0.0,17.28863124,0.0,0.1325,19.3091,,,
57,,,,,337,3.2796081218600412,8.59661368770653,8.59661368770653,31.442135708517085,337,0.0,0.0,17.3568341,0.0,0.112187,19.3212,,,
58,,,,,338,3.8641418587637855,8.991604092527714,8.991604092527714,32.78951581921202,338,0.0,0.0,17.42513637,0.0,0.091875,19.3453,,,
59,,,,,339,4.344658304294863,9.388780776434064,9.388780776434064,34.136895929906956,339,0.0,0.0,17.49353803,0.0,0.0715625,19.3212,,,
60,,,,,340,4.823914274839135,9.784815973304534,9.784815973304534,35.47221212176489,340,0.0,0.0,17.56203909,0.0,0.05125,19.2729,,,
61,,,,,341,4.806620615487445,10.082056875694692,10.082056875694692,36.4425947688033,341,0.0,0.0,17.64252595,0.0,0.0309375,19.297,,,
62,,,,,342,5.060675263535084,10.380872335456583,10.380872335456583,37.41297741584171,342,0.0,0.0,17.72318192,0.0,0.010625,19.2729,,,
63,,,,,343,5.386026541293613,10.68126235259021,10.68126235259021,38.38336006288013,343,0.0,0.0,17.80400701,0.0,-0.0096875,19.2849,,,
64,,,,,344,4.725533385382868,10.983226927095568,10.983226927095568,39.35374270991854,344,0.0,0.0,17.88500121,0.0,-0.03,19.297,,,
65,,,,,345,5.095974875626156,11.286766058972658,11.286766058972658,40.324125356956955,345,0.0,0.0,17.96616452,0.0,,,,,
66,,,,,346,5.5785921288315885,11.591879748221482,11.591879748221482,41.29450800399537,346,0.0,0.0,18.04749694,0.0,,,,,
67,,,,,347,5.788653329490652,11.898567994842038,11.898567994842038,42.26489065103378,347,0.0,0.0,18.12899848,0.0,,,,,
68,,,,,348,5.81350316794485,12.20683079883433,12.20683079883433,43.235273298072194,348,0.0,0.0,18.21066913,0.0,,,,,
69,,,,,349,5.9047382045735715,12.51666816019835,12.51666816019835,44.20565594511061,349,0.0,0.0,18.29250889,0.0,,,,,
70,,,,,350,6.718706941341737,12.828080078934104,12.828080078934104,45.17603859214902,350,0.0,0.0,18.37451777,0.0,,,,,
71,,,,,351,7.15203288029551,13.033317321723027,13.033317321723027,45.768046965829065,351,0.0,0.0,18.44353679,0.0,,,,,
72,,,,,352,6.780347147725614,13.236402435774746,13.236402435774746,46.34915566908313,352,0.0,0.0,18.51264995,0.0,,,,,
73,,,,,353,7.046145671530414,13.440430465484814,13.440430465484814,46.93026437233719,353,0.0,0.0,18.58185724,0.0,,,,,
74,,,,,354,8.142893291926667,13.645401410853234,13.645401410853234,47.51137307559125,354,0.0,0.0,18.65115866,0.0,,,,,
75,,,,,355,8.376582910669434,13.851315271880006,13.851315271880006,48.09248177884532,355,0.0,0.0,18.72055422,0.0,,,,,
76,,,,,356,7.770654599844379,14.058172048565137,14.058172048565137,48.673590482099385,356,0.0,0.0,18.7900439,0.0,,,,,
77,,,,,357,6.7371051546440945,14.265971740908617,14.265971740908617,49.25469918535345,357,0.0,0.0,18.85962773,0.0,,,,,
78,,,,,358,6.213271134269812,14.474714348910451,14.474714348910451,49.83580788860752,358,0.0,0.0,18.92930568,0.0,,,,,
79,,,,,359,6.967747739534769,14.68439987257064,14.68439987257064,50.416916591861586,359,0.0,0.0,18.99907777,0.0,,,,,
80,,,,,360,8.639116420895723,14.89502831188918,14.89502831188918,50.99802529511565,360,0.0,0.0,19.06894399,0.0,,,,,
81,,,,,361,7.983969043078596,15.135486337589755,15.135486337589755,51.67776304083329,361,0.0,0.0,19.12511275,0.0,,,,,
82,,,,,362,8.292182877901762,15.377251512103406,15.377251512103406,52.35819605673951,362,0.0,0.0,19.18129923,0.0,,,,,
83,,,,,363,9.243206464101915,15.620120767388112,15.620120767388112,53.03862907264571,363,0.0,0.0,19.23750344,0.0,,,,,
84,,,,,364,9.490694297385298,15.864094103443875,15.864094103443875,53.71906208855193,364,0.0,0.0,19.29372538,0.0,,,,,
85,,,,,365,10.176969107931018,16.109171520270706,16.109171520270706,54.39949510445813,365,0.0,0.0,19.34996504,0.0,,,,,
86,,,,,366,11.792209525883253,16.35535301786859,16.35535301786859,55.079928120364336,366,0.0,0.0,19.40622243,0.0,,,,,
87,,,,,367,11.966351768238207,16.60263859623754,16.60263859623754,55.760361136270554,367,0.0,0.0,19.46249754,0.0,,,,,
88,,,,,368,11.374444072379847,16.85102825537755,16.85102825537755,56.44079415217676,368,0.0,0.0,19.51879038,0.0,,,,,
89,,,,,369,11.910513569718521,17.100521995288616,17.100521995288616,57.121227168082974,369,0.0,0.0,19.57510094,0.0,,,,,
90,,,,,370,12.710257900382896,17.35188791861146,17.35188791861146,57.80421895877121,370,0.0,0.0,19.63142923,0.0,,,,,
91,,,,,371,12.270395304961527,17.648896519182347,17.648896519182347,58.63516813832615,371,0.0,0.0,19.71946721,0.0,,,,,
92,,,,,372,12.136830132239544,17.94725343029877,17.94725343029877,59.466117317881086,372,0.0,0.0,19.80769377,0.0,,,,,
93,,,,,373,11.089589120729123,18.24695865196071,18.24695865196071,60.29706649743603,373,0.0,0.0,19.89610889,0.0,,,,,
94,,,,,374,10.280235753075226,18.5480121841682,18.5480121841682,61.12801567699097,374,0.0,0.0,19.98471259,0.0,,,,,
95,,,,,375,11.201858535497935,18.85041402692122,18.85041402692122,61.958964856545904,375,0.0,0.0,20.07350486,0.0,,,,,
96,,,,,376,12.727942097756037,19.15416418021977,19.15416418021977,62.78991403610085,376,0.0,0.0,20.1624857,0.0,,,,,
97,,,,,377,13.981480209759878,19.459262644063852,19.459262644063852,63.62086321565579,377,0.0,0.0,20.25165512,0.0,,,,,
98,,,,,378,16.464835945571732,19.76570941845346,19.76570941845346,64.45181239521072,378,0.0,0.0,20.3410131,0.0,,,,,
99,,,,,379,14.959779231150362,20.073504503388612,20.073504503388612,65.28276157476567,379,0.0,0.0,20.43055966,0.0,,,,,
100,,,,,380,14.32900147290511,20.38264789886929,20.38264789886929,66.11371075432062,380,0.0,0.0,20.52029479,0.0,,,,,
101,,,,,381,15.234557083871314,20.59419680144821,20.59419680144821,66.62456871252621,381,0.0,0.0,20.60159228,0.0,,,,,
102,,,,,382,12.284345820576387,20.80329520842741,20.80329520842741,67.12484514275332,382,0.0,0.0,20.68303306,0.0,,,,,
103,,,,,383,9.734367388306548,21.01320537141187,21.01320537141187,67.62512157298043,383,0.0,0.0,20.76461713,0.0,,,,,
104,,,,,384,10.967464427315011,21.22392729040157,21.22392729040157,68.12539800320755,384,0.0,0.0,20.84634449,0.0,,,,,
105,,,,,385,13.922331897025035,21.435460965396516,21.435460965396516,68.62567443343465,385,0.0,0.0,20.92821514,0.0,,,,,
106,,,,,386,13.659765836126317,21.6478063963967,21.6478063963967,69.12595086366177,386,0.0,0.0,21.01022908,0.0,,,,,
107,,,,,387,14.122182474877773,21.860963583402125,21.860963583402125,69.62622729388887,387,0.0,0.0,21.0923863,0.0,,,,,
108,,,,,388,14.006544688008924,22.074932526412805,22.074932526412805,70.12650372411599,388,0.0,0.0,21.17468682,0.0,,,,,
109,,,,,389,15.34646755570768,22.289713225428727,22.289713225428727,70.6267801543431,389,0.0,0.0,21.25713063,0.0,,,,,
110,,,,,390,17.717301896934174,22.505305680449887,22.505305680449887,71.12705658457021,390,0.0,0.0,21.33971773,0.0,,,,,
111,,,,,391,19.073874700497623,22.7069936910686,22.7069936910686,71.58094204367988,391,0.0,0.0,21.39864701,0.0,,,,,
112,,,,,392,17.800606452991765,22.909403414403815,22.909403414403815,72.03478106538103,392,0.0,0.0,21.45759783,0.0,,,,,
113,,,,,393,11.538940359698145,23.112549543711857,23.112549543711857,72.48862008708218,393,0.0,0.0,21.51657019,0.0,,,,,
114,,,,,394,11.94967144048376,23.316432078992705,23.316432078992705,72.94245910878334,394,0.0,0.0,21.5755641,0.0,,,,,
115,,,,,395,18.522827678444024,23.521051020246382,23.521051020246382,73.3962981304845,395,0.0,0.0,21.63457956,0.0,,,,,
116,,,,,396,17.290618640295854,23.72640636747287,23.72640636747287,73.85013715218564,396,0.0,0.0,21.69361656,0.0,,,,,
117,,,,,397,12.12779342265063,23.932498120672182,23.932498120672182,74.30397617388678,397,0.0,0.0,21.75267511,0.0,,,,,
118,,,,,398,20.083919464830466,24.139326279844312,24.139326279844312,74.75781519558794,398,0.0,0.0,21.8117552,0.0,,,,,
119,,,,,399,25.80770429568862,24.34689084498926,24.34689084498926,75.2116542172891,399,0.0,0.0,21.87085684,0.0,,,,,
120,,,,,400,27.347443436364607,24.554382434446335,24.554382434446335,75.6629991732532,400,0.0,0.0,21.92998002,0.0,,,,,
121,,,,,401,28.666118977794703,24.738829754299637,24.738829754299637,76.04126044534728,401,0.0,0.0,21.99706421,0.0,,,,,
122,,,,,402,29.659430107383557,24.923890846540804,24.923890846540804,76.41952171744134,402,0.0,0.0,22.06420956,0.0,,,,,
123,,,,,403,29.315417967790783,25.109565711169836,25.109565711169836,76.79778298953542,403,0.0,0.0,22.13141604,0.0,,,,,
124,,,,,404,29.691009041184184,25.295854348186737,25.295854348186737,77.17604426162949,404,0.0,0.0,22.19868367,0.0,,,,,
125,,,,,405,29.30517027123022,25.4827567575915,25.4827567575915,77.55430553372356,405,0.0,0.0,22.26601244,0.0,,,,,
126,,,,,406,28.782793533284458,25.67027293938413,25.67027293938413,77.93256680581764,406,0.0,0.0,22.33340236,0.0,,,,,
127,,,,,407,28.670504208239784,25.858402893564634,25.858402893564634,78.31082807791171,407,0.0,0.0,22.40085341,0.0,,,,,
128,,,,,408,30.05189541297844,26.04714662013299,26.04714662013299,78.68908935000579,408,0.0,0.0,22.46836562,0.0,,,,,
129,,,,,409,31.418213682609338,26.23650411908922,26.23650411908922,79.06735062209984,409,0.0,0.0,22.53593896,0.0,,,,,
130,,,,,410,28.738791987096224,26.42647539043331,26.42647539043331,79.44561189419392,410,0.0,0.0,22.60357345,0.0,,,,,
131,,,,,411,30.935096373748657,26.582252523092293,26.582252523092293,79.71948514472017,411,0.0,0.0,22.65436165,0.0,,,,,
132,,,,,412,32.754415915914436,26.738298706868925,26.738298706868925,79.99283383232397,412,0.0,0.0,22.70512873,0.0,,,,,
133,,,,,413,32.139272174217325,26.894788430307383,26.894788430307383,80.26618251992775,413,0.0,0.0,22.75587467,0.0,,,,,
134,,,,,414,32.09010485880487,27.05172169340769,27.05172169340769,80.53953120753155,414,0.0,0.0,22.80659948,0.0,,,,,
135,,,,,415,33.1951001653272,27.209098496169833,27.209098496169833,80.81287989513535,415,0.0,0.0,22.85730316,0.0,,,,,
136,,,,,416,34.2428571967905,27.366918838593808,27.366918838593808,81.08622858273914,416,0.0,0.0,22.90798571,0.0,,,,,
137,,,,,417,33.7527553112334,27.52518272067963,27.52518272067963,81.35957727034294,417,3.932979833729802e-06,2.9157481855100003e-06,22.95864713,1.3657933771200002e-05,,,,,
138,,,,,418,32.770804956098296,27.68389014242728,27.68389014242728,81.63292595794672,418,0.00010276612150479964,7.89218558163e-05,23.00928741,0.00036880096661100003,,,,,
139,,,,,419,33.446453125983915,27.843041103836768,27.843041103836768,81.90627464555052,419,0.0005149562503424804,0.000389712421033,23.05990657,0.00181677551562,,,,,
140,,,,,420,32.237677180802606,28.00232545563744,28.00232545563744,82.17871313489303,420,0.0005033849223027736,0.00039750067894800005,23.11050459,0.00184867099668,,,,,
141,,,,,421,35.15725803335889,28.15396038707419,28.15396038707419,82.4274618694891,421,0.0004267579982031136,0.00031068013337200005,23.18508458,0.0014414594534,,,,,
142,,,,,422,35.31173368004735,28.30599894192172,28.30599894192172,82.67621060408516,422,0.0006926249874841027,0.000504736737099,23.25975747,0.002336272561,,,,,
143,,,,,423,34.57700596101875,28.458441120180037,28.458441120180037,82.92495933868123,423,0.000835800621031332,0.000625365223368,23.33452326,0.0028877819838800003,,,,,
144,,,,,424,34.76271361004671,28.611286921849143,28.611286921849143,83.17370807327728,424,0.0012326935751347141,0.000922329648436,23.40938194,0.00424904525114,,,,,
145,,,,,425,35.668025070192016,28.764536346929045,28.764536346929045,83.42245680787336,425,0.0013677933409210843,0.001002781041731,23.48433353,0.00460880388017,,,,,
146,,,,,426,34.99100916845788,28.918189395419738,28.918189395419738,83.67120554246942,426,0.0015396548276473208,0.001156765460291,23.55937801,0.00530403958842,,,,,
147,,,,,427,34.19622943668657,29.07224606732121,29.07224606732121,83.9199542770655,427,0.001486193277971482,0.0011486374479540002,23.63451539,0.00525443639472,,,,,
148,,,,,428,34.12217967837457,29.226706362633468,29.226706362633468,84.16870301166155,428,0.0015772706767476887,0.0012281648251879999,23.70974566,0.00560510728274,,,,,
149,,,,,429,31.555806482176898,29.381570281356513,29.381570281356513,84.41745174625761,429,0.0018096194130958942,0.0015317584332959998,23.78506884,0.006974354704519999,,,,,
150,,,,,430,26.265488416540876,29.536675194310796,29.536675194310796,84.6657343106156,430,0.0016921304124458457,0.001729885155975,23.86048491,0.007858141774,,,,,
151,,,,,431,25.749374576758033,29.665178083822617,29.665178083822617,84.83678800553051,431,0.0017490142615697137,0.001831812171732,23.91399702,0.00830184678128,,,,,
152,,,,,432,37.026441960192024,29.79395852761378,29.79395852761378,85.00784170044544,432,0.0029356697770757277,0.0021474879955199998,23.96749995,0.00970997343232,,,,,
153,,,,,433,36.76790655593457,29.92301652568429,29.92301652568429,85.17889539536036,433,0.0028473888421615464,0.002106641148367,24.02099371,0.00950328403675,,,,,
154,,,,,434,34.74803209022698,30.052352078034144,30.052352078034144,85.34994909027527,434,0.0028751923723513034,0.002260593511431,24.07447829,0.01017428246301,,,,,
155,,,,,435,37.46336428546339,30.18196518466336,30.18196518466336,85.5210027851902,435,0.0033046159705013055,0.0024202991636006997,24.1279537,0.0108680302131873,,,,,
156,,,,,436,40.8831155717151,30.311855845571905,30.311855845571905,85.69205648010511,436,0.0037022043666694315,0.0024953774482564203,24.18141993,0.0111794593202838,,,,,
157,,,,,437,41.55336284293714,30.44202406075981,30.44202406075981,85.86311017502003,437,0.004204892507685044,0.00280046121057945,24.23487699,0.0125175451907605,,,,,
158,,,,,438,37.75700024033042,30.572469830227057,30.572469830227057,86.03416386993496,438,0.004192828233564576,0.0030863660166099197,24.28832486,0.013763990412303998,,,,,
159,,,,,439,36.80545279332593,30.70319315397366,30.70319315397366,86.20521756484987,439,0.0040350607809234995,0.00306005178191184,24.34176357,0.013615553433124799,,,,,
160,,,,,440,40.85530709239947,30.8341940319996,30.8341940319996,86.37627125976479,440,0.004940363134438815,0.0033896145004726004,24.3951931,0.015047649814199801,,,,,
161,,,,,441,41.56297755059253,30.930587944626996,30.930587944626996,86.44982404091418,441,0.0052938990463565665,0.00358149618358161,24.42556509,0.0158634245269388,,,,,
162,,,,,442,43.78598958767411,31.02638766177085,31.02638766177085,86.5213870074969,442,0.005955014645604624,0.0038360670879166595,24.45582338,0.016952547419621697,,,,,
163,,,,,443,44.582699760960615,31.122303498052784,31.122303498052784,86.59294997407963,443,0.0063360713937415155,0.00402098771616152,24.48596797,0.017729645962183998,,,,,
164,,,,,444,44.09589882803031,31.218335453472783,31.218335453472783,86.66451294066236,444,0.006580613554710632,0.00423531041332945,24.51599885,0.0186325939256743,,,,,
165,,,,,445,44.897140758314265,31.314483528030873,31.314483528030873,86.7360759072451,445,0.007304872790454517,0.00463176526302894,24.54591603,0.0203309453932282,,,,,
166,,,,,446,42.44377285898363,31.410747721727013,31.410747721727013,86.80763887382783,446,0.007071159477731321,0.004757318629371001,24.5757195,0.0208352360389404,,,,,
167,,,,,447,46.27609430076183,31.507128034561244,31.507128034561244,86.87920184041056,447,0.00824741962547149,0.0051047858416844805,24.60540928,0.0223069938393582,,,,,
168,,,,,448,47.36593216921714,31.603624466533535,31.603624466533535,86.95076480699329,448,0.009169470753174591,0.00556188991018248,24.63498534,0.024250205198579202,,,,,
169,,,,,449,47.78810730409821,31.70023701764392,31.70023701764392,87.02232777357602,449,0.009430557891854242,0.00568705435962867,24.66444771,0.024740705618296503,,,,,
170,,,,,450,49.56285767165542,31.79654060731703,31.79654060731703,87.09272641770272,450,0.010282330174730096,0.00599683906086176,24.69379637,0.026030404877779197,,,,,
171,,,,,451,50.84935698312408,31.880474597569957,31.880474597569957,87.12900688561813,451,0.011511971083499368,0.006561397026787899,24.76840069,0.028417823918148996,,,,,
172,,,,,452,49.065457546574535,31.964467457051818,31.964467457051818,87.16528735353353,452,0.01163801541404118,0.00689251727215942,24.84309251,0.0297858824717608,,,,,
173,,,,,453,46.67065606426682,32.04851918576262,32.04851918576262,87.20156782144893,453,0.011793698560008748,0.007362433747957081,24.91787181,0.031746382245121205,,,,,
174,,,,,454,48.72109990953871,32.13262978370236,32.13262978370236,87.23784828936435,454,0.012867294608241488,0.00771478354687341,24.99273861,0.0331924214426414,,,,,
175,,,,,455,49.211160855705515,32.21679925087104,32.21679925087104,87.27412875727975,455,0.013874198668319435,0.00825722283488733,25.06769289,0.0354481562823663,,,,,
176,,,,,456,50.55110817407544,32.30102758726865,32.30102758726865,87.31040922519516,456,0.015186609473599746,0.00882173074272422,25.14273467,0.0377885300863824,,,,,
177,,,,,457,51.00687079880995,32.38531479289521,32.38531479289521,87.34668969311056,457,0.016406493442091573,0.00946983748461274,25.21786394,0.0404759796950429,,,,,
178,,,,,458,50.36856142109827,32.4696608677507,32.4696608677507,87.38297016102597,458,0.017072595732817983,0.010005183932499,25.2930807,0.042670785979737995,,,,,
179,,,,,459,49.84841327437253,32.55406581183512,32.55406581183512,87.41925062894137,459,0.018254928324394553,0.010837805313184151,25.36838495,0.0461211049302423,,,,,
180,,,,,460,49.89699248730844,32.63907930486243,32.63907930486243,87.45700397360298,460,0.01908684698251812,0.01135023978741879,25.44377669,0.0481968048895764,,,,,
181,,,,,461,51.55656644235016,32.76032816034959,32.76032816034959,87.59147622459892,461,0.020642278246859387,0.01192419856847968,25.48025456,0.050524185080616804,,,,,
