,cell name,efficiency,coupling,transmission,top cell wavelength (nm),top cell efficiency,top cell 2T SE,top cell 1J SE,top cell QE,bottom cell wavelength (nm),bottom cell efficiency,bottom cell 2T SE,bottom cell 1J SE,bottom cell QE
66,,,,,346,6.125141121320265,11.5705145148907,12.75106772,45.4239588,346,0.0,0.0,18.04749694,0.0
67,,,,,347,6.355782556503264,11.876637496969568,13.08842479,46.49137972,347,0.0,0.0,18.12899848,0.0
68,,,,,348,6.383067000143397,12.18433214057437,13.42751388,47.55880063,348,0.0,0.0,18.21066913,0.0
69,,,,,349,6.483240568728715,12.493598436630949,13.76833498,48.62622154,349,0.0,0.0,18.29250889,0.0
70,,,,,350,7.376955912388383,12.804436385139308,14.11088809,49.69364245,350,0.0,0.0,18.37451777,0.0
71,,,,,351,7.852735902357837,13.009295344556367,14.33664905,50.34485166,351,0.0,0.0,18.44353679,0.0
72,,,,,352,7.444635166726199,13.212006152404632,14.56004268,50.98407124,352,0.0,0.0,18.51264995,0.0
73,,,,,353,7.736474652953226,13.41565813144878,14.78447351,51.62329081,353,0.0,0.0,18.58185724,0.0
74,,,,,354,8.940673453539082,13.620251290762969,15.00994155,52.26251038,354,0.0,0.0,18.65115866,0.0
75,,,,,355,9.197258245947712,13.825785630347195,15.2364468,52.90172996,355,0.0,0.0,18.72055422,0.0
76,,,,,356,8.53196558033393,14.032261141127305,15.46398925,53.54094953,356,0.0,0.0,18.7900439,0.0
77,,,,,357,7.397156641870384,14.239677832177456,15.69256891,54.1801691,357,0.0,0.0,18.85962773,0.0
78,,,,,358,6.822001258299,14.448035703497645,15.92218578,54.81938868,358,0.0,0.0,18.92930568,0.0
79,,,,,359,7.650395875418115,14.657334755087872,16.15283986,55.45860825,359,0.0,0.0,18.99907777,0.0
80,,,,,360,9.485512835883602,14.867574977873984,16.38453114,56.09782782,360,0.0,0.0,19.06894399,0.0
81,,,,,361,8.766178988436382,15.107589812040292,16.64903497,56.84553934,361,0.0,0.0,19.12511275,0.0
82,,,,,362,9.104589322925666,15.348909382434636,16.91497666,57.59401566,362,0.0,0.0,19.18129923,0.0
83,,,,,363,10.148787130974116,15.591330999691388,17.18213284,58.34249198,363,0.0,0.0,19.23750344,0.0
84,,,,,364,10.420521982887125,15.834854663810548,17.45050351,59.0909683,364,0.0,0.0,19.29372538,0.0
85,,,,,365,11.174032899452412,16.079480374792116,17.72008867,59.83944461,365,0.0,0.0,19.34996504,0.0
86,,,,,366,12.947522569993685,16.325208132636092,17.99088832,60.58792093,366,0.0,0.0,19.40622243,0.0
87,,,,,367,13.13872597767355,16.57203793734248,18.26290246,61.33639725,367,0.0,0.0,19.46249754,0.0
88,,,,,368,12.488827561529064,16.819969779837123,18.53613108,62.08487357,368,0.0,0.0,19.51879038,0.0
89,,,,,369,13.077417161153116,17.069003669194174,18.81057419,62.83334988,369,0.0,0.0,19.57510094,0.0
90,,,,,370,13.955514500247604,17.319906298786975,19.08707671,63.58464085,370,0.0,0.0,19.63142923,0.0
91,,,,,371,13.472557436583125,17.61636747616374,19.41378617,64.49868495,371,0.0,0.0,19.71946721,0.0
92,,,,,372,13.325906539476618,17.914174477535365,19.74197877,65.41272905,372,0.0,0.0,19.80769377,0.0
93,,,,,373,12.176064641238755,18.213327311976,20.07165452,66.32677315,373,0.0,0.0,19.89610889,0.0
94,,,,,374,11.28741684297834,18.513825961337336,20.4028134,67.24081724,374,0.0,0.0,19.98471259,0.0
95,,,,,375,12.299333377329841,18.815670443767683,20.73545543,68.15486134,375,0.0,0.0,20.07350486,0.0
96,,,,,376,13.97493126535349,19.118860750192887,21.0695806,69.06890544,376,0.0,0.0,20.1624857,0.0
97,,,,,377,15.351281724592441,19.423396880612948,21.40518891,69.98294954,377,0.0,0.0,20.25165512,0.0
98,,,,,378,18.07793819653603,19.729278835027863,21.74228036,70.89699363,378,0.0,0.0,20.3410131,0.0
99,,,,,379,16.425427209030836,20.036506613437638,22.08085495,71.81103773,379,0.0,0.0,20.43055966,0.0
100,,,,,380,15.732850537927867,20.345080224916423,22.42091269,72.72508183,380,0.0,0.0,20.52029479,0.0
101,,,,,381,16.727125755074155,20.556239214813548,22.65361648,73.28702558,381,0.0,0.0,20.60159228,0.0
102,,,,,382,13.487874721224804,20.764952230351483,22.88362473,73.83732966,382,0.0,0.0,20.68303306,0.0
103,,,,,383,10.688068355090154,20.97447550427347,23.11452591,74.38763373,383,0.0,0.0,20.76461713,0.0
104,,,,,384,12.04197507661771,21.184809036579516,23.34632002,74.9379378,384,0.0,0.0,20.84634449,0.0
105,,,,,385,15.286338497442774,21.39595282726961,23.57900706,75.48824188,385,0.0,0.0,20.92821514,0.0
106,,,,,386,14.998048169168579,21.607906885417922,23.81258704,76.03854595,386,0.0,0.0,21.01022908,0.0
107,,,,,387,15.505768949657778,21.82067119287613,24.04705994,76.58885002,387,0.0,0.0,21.0923863,0.0
108,,,,,388,15.378801833630806,22.034245767792545,24.28242578,77.1391541,388,0.0,0.0,21.17468682,0.0
109,,,,,389,16.850000385737797,22.248630601093016,24.51868455,77.68945817,389,0.0,0.0,21.25713063,0.0
110,,,,,390,19.453111454303038,22.463825692777544,24.75583625,78.23976224,390,0.0,0.0,21.33971773,0.0
111,,,,,391,20.942591177115514,22.665141966575227,24.97769306,78.73903625,391,0.0,0.0,21.39864701,0.0
112,,,,,392,19.54457757364322,22.867178628341193,25.20034376,79.23825917,392,0.0,0.0,21.45759783,0.0
113,,,,,393,12.669439974033708,23.069950332833265,25.4238045,79.7374821,393,0.0,0.0,21.51657019,0.0
114,,,,,394,13.120411433994553,23.273457089125593,25.64807529,80.23670502,394,0.0,0.0,21.5755641,0.0
115,,,,,395,20.33755666185476,23.477698888144026,25.87315612,80.73592794,395,0.0,0.0,21.63457956,0.0
116,,,,,396,18.984624939245986,23.68267573896271,26.099047,81.23515087,396,0.0,0.0,21.69361656,0.0
117,,,,,397,13.315984481108654,23.888387641581655,26.32574793,81.73437379,397,0.0,0.0,21.75267511,0.0
118,,,,,398,22.05159262225999,24.09483459600086,26.55325891,82.23359672,398,0.0,0.0,21.8117552,0.0
119,,,,,399,28.33615134760843,24.302016593146167,26.78157993,82.73281964,399,0.0,0.0,21.87085684,0.0
120,,,,,400,30.026742686994623,24.509125752061728,27.00982068,83.22929909,400,0.0,0.0,21.92998002,0.0
121,,,,,401,31.47461225489894,24.693233111620234,27.21271273,83.64538649,401,0.0,0.0,21.99706421,0.0
122,,,,,402,32.56524062445748,24.877953112648957,27.41627993,84.06147389,402,0.0,0.0,22.06420956,0.0
123,,,,,403,32.18752473104866,25.06328575514788,27.62052228,84.47756129,403,0.0,0.0,22.13141604,0.0
124,,,,,404,32.59991342537997,25.24923103911702,27.82543978,84.89364869,404,0.0,0.0,22.19868367,0.0
125,,,,,405,32.17627304016381,25.43578896455637,28.03103243,85.30973609,405,0.0,0.0,22.26601244,0.0
126,,,,,406,31.60271771212179,25.622959531465927,28.23730023,85.72582349,406,0.0,0.0,22.33340236,0.0
127,,,,,407,31.479427114084306,25.810742739845697,28.44424318,86.14191089,407,0.0,0.0,22.40085341,0.0
128,,,,,408,32.99615676264752,25.999138589695672,28.65186128,86.55799829,408,0.0,0.0,22.46836562,0.0
129,,,,,409,34.496336742468145,26.188147081015863,28.86015453,86.97408568,409,0.0,0.0,22.53593896,0.0
130,,,,,410,31.55440522576574,26.37776821380626,29.06912293,87.39017308,410,0.0,0.0,22.60357345,0.0
131,,,,,411,33.96588719698472,26.53325823414488,29.24047778,87.69143366,411,0.0,0.0,22.65436165,0.0
132,,,,,412,35.96345014346394,26.68901680405487,29.41212858,87.99211722,412,0.0,0.0,22.70512873,0.0
133,,,,,413,35.28803918303496,26.845218092837552,29.58426727,88.29280077,413,0.0,0.0,22.75587467,0.0
134,,,,,414,35.23405482022135,27.001862109567085,29.75689386,88.59348433,414,0.0,0.0,22.80659948,0.0
135,,,,,415,36.44730936239474,27.15894885424347,29.93000835,88.89416788,415,0.0,0.0,22.85730316,0.0
136,,,,,416,37.597717832162274,27.31647830871839,30.10361072,89.19485144,416,0.0,0.0,22.90798571,0.0
137,,,,,417,37.05959940623669,27.474450491140168,30.27770099,89.495535,417,3.932979833729802e-06,2.9157481855100003e-06,22.95864713,1.3657933771200002e-05
138,,,,,418,35.98144486093963,27.63286540150879,30.45227916,89.79621855,418,0.00010276612150479964,7.89218558163e-05,23.00928741,0.00036880096661100003
139,,,,,419,36.72328800776707,27.79172302167596,30.62734521,90.09690211,419,0.0005149562503424804,0.000389712421033,23.05990657,0.00181677551562
140,,,,,420,35.39608518337259,27.95071379597086,30.802558,90.39658445,420,0.0005033849223027736,0.00039750067894800005,23.11050459,0.00184867099668
141,,,,,421,38.601704874744144,28.102069250882987,30.96935643,90.67020806,421,0.0004267579982031136,0.00031068013337200005,23.18508458,0.0014414594534
142,,,,,422,38.77131489673735,28.253827580060015,31.13659884,90.94383166,422,0.0006926249874841027,0.000504736737099,23.25975747,0.002336272561
143,,,,,423,37.964604009150335,28.405988783501932,31.30428523,91.21745527,423,0.000835800621031332,0.000625365223368,23.33452326,0.0028877819838800003
144,,,,,424,38.168505911133096,28.5585528702829,31.47241561,91.49107888,424,0.0012326935751347141,0.000922329648436,23.40938194,0.00424904525114
145,,,,,425,39.162513062309586,28.711519840402918,31.64098998,91.76470249,425,0.0013677933409210843,0.001002781041731,23.48433353,0.00460880388017
146,,,,,426,38.4191681704526,28.86488968478783,31.81000833,92.0383261,426,0.0015396548276473208,0.001156765460291,23.55937801,0.00530403958842
147,,,,,427,37.5465218289887,29.018662412511794,31.97947067,92.3119497,427,0.001486193277971482,0.0011486374479540002,23.63451539,0.00525443639472
148,,,,,428,37.46521723177594,29.1728380235748,32.149377,92.58557331,428,0.0015772706767476887,0.0012281648251879999,23.70974566,0.00560510728274
149,,,,,429,34.64740986361765,29.3274165089027,32.31972731,92.85919692,429,0.0018096194130958942,0.0015317584332959998,23.78506884,0.006974354704519999
150,,,,,430,28.83878575028288,29.482235540964428,32.49034271,93.13230774,430,0.0016921304124458457,0.001729885155975,23.86048491,0.007858141774
151,,,,,431,28.272106913900274,29.610501585567945,32.63169589,93.32046681,431,0.0017490142615697137,0.001831812171732,23.91399702,0.00830184678128
152,,,,,432,40.6540175443135,29.739044673150456,32.77335438,93.50862587,432,0.0029356697770757277,0.0021474879955199998,23.96749995,0.00970997343232
153,,,,,433,40.37015276531719,29.867864803711964,32.91531818,93.69678493,433,0.0028473888421615464,0.002106641148367,24.02099371,0.00950328403675
154,,,,,434,38.152386014817985,29.996961977252468,33.05758729,93.884944,434,0.0028751923723513034,0.002260593511431,24.07447829,0.01017428246301
155,,,,,435,41.13374626818179,30.12633618469782,33.2001617,94.07310306,435,0.0033046159705013055,0.0024202991636006997,24.1279537,0.0108680302131873
156,,,,,436,44.88853937189576,30.255987444196318,33.34304143,94.26126213,436,0.0037022043666694315,0.0024953774482564203,24.18141993,0.0111794593202838
157,,,,,437,45.624452493630734,30.385915746673813,33.48622647,94.44942119,437,0.004204892507685044,0.00280046121057945,24.23487699,0.0125175451907605
158,,,,,438,41.45615049133179,30.516121083056152,33.62971681,94.63758026,438,0.004192828233564576,0.0030863660166099197,24.28832486,0.013763990412303998
159,,,,,439,40.41137750259567,30.646603471491645,33.77351247,94.82573932,439,0.0040350607809234995,0.00306005178191184,24.34176357,0.013615553433124799
160,,,,,440,44.85800643098568,30.77736290290613,33.91761344,95.01389839,440,0.004940363134438815,0.0033896145004726004,24.3951931,0.015047649814199801
161,,,,,441,45.63500917579075,30.873579146412347,34.02364674,95.09480645,441,0.0052938990463565665,0.00358149618358161,24.42556509,0.0158634245269388
162,,,,,442,48.07581541141975,30.969202294174888,34.12902643,95.17352571,442,0.005955014645604624,0.0038360670879166595,24.45582338,0.016952547419621697
163,,,,,443,48.9505813261162,31.064941346099445,34.23453385,95.25224497,443,0.0063360713937415155,0.00402098771616152,24.48596797,0.017729645962183998
164,,,,,444,48.41608725452155,31.160796302186032,34.340169,95.33096423,444,0.006580613554710632,0.00423531041332945,24.51599885,0.0186325939256743
165,,,,,445,49.29582891105474,31.25676716243464,34.44593188,95.4096835,445,0.007304872790454517,0.00463176526302894,24.54591603,0.0203309453932282
166,,,,,446,46.60209825551463,31.352853926845267,34.55182249,95.48840276,446,0.007071159477731321,0.004757318629371001,24.5757195,0.0208352360389404
167,,,,,447,50.80988207663251,31.449056604492075,34.65784084,95.56712202,447,0.00824741962547149,0.0051047858416844805,24.60540928,0.0223069938393582
168,,,,,448,52.00649415155545,31.545375177226752,34.76398691,95.64584129,448,0.009169470753174591,0.00556188991018248,24.63498534,0.024250205198579202
169,,,,,449,52.47003087399742,31.641809663197602,34.87026072,95.72456055,449,0.009430557891854242,0.00568705435962867,24.66444771,0.024740705618296503
170,,,,,450,54.41865809389851,31.737935754989287,34.97619467,95.80199906,450,0.010282330174730096,0.00599683906086176,24.69379637,0.026030404877779197
171,,,,,451,55.83119904723087,31.82171504544364,35.06852206,95.84190757,451,0.011511971083499368,0.006561397026787899,24.76840069,0.028417823918148996
172,,,,,452,53.87252639422371,31.905553091041583,35.1609142,95.88181609,452,0.01163801541404118,0.00689251727215942,24.84309251,0.0297858824717608
173,,,,,453,51.243100059935735,31.989449900857274,35.2533711,95.9217246,453,0.011793698560008748,0.007362433747957081,24.91787181,0.031746382245121205
174,,,,,454,53.49443115643333,32.0734054748907,35.34589276,95.96163312,454,0.012867294608241488,0.00771478354687341,24.99273861,0.0331924214426414
175,,,,,455,54.03250464103165,32.157419813141885,35.43847918,96.00154163,455,0.013874198668319435,0.00825722283488733,25.06769289,0.0354481562823663
176,,,,,456,55.503730038602846,32.24149290653665,35.53113035,96.04145015,456,0.015186609473599746,0.00882173074272422,25.14273467,0.0377885300863824
177,,,,,457,56.00414488816747,32.32562475507502,35.62384627,96.08135866,457,0.016406493442091573,0.00946983748461274,25.21786394,0.0404759796950429
178,,,,,458,55.30329869828283,32.40981536783112,35.71662695,96.12126718,458,0.017072595732817983,0.010005183932499,25.2930807,0.042670785979737995
179,,,,,459,54.73219030453089,32.49406474480498,35.80947239,96.16117569,459,0.018254928324394553,0.010837805313184151,25.36838495,0.0461211049302423
180,,,,,460,54.7855289593971,32.57892155468496,35.90298724,96.20270437,460,0.01908684698251812,0.01135023978741879,25.44377669,0.0481968048895764
181,,,,,461,56.60769563436811,32.69994693298757,36.03636098,96.35062385,461,0.020642278246859387,0.01192419856847968,25.48025456,0.050524185080616804
182,,,,,462,57.40426148498248,32.821190100047154,36.16997473,96.49854332,462,0.022304805149389453,0.012752890308398771,25.51665071,0.053918486385718306
183,,,,,463,57.70728901890053,32.94265107401201,36.30382851,96.6464628,463,0.02378535529588425,0.01357805354410404,25.55296516,0.05728323936576779
184,,,,,464,56.511072732207694,33.06432983673382,36.4379223,96.79438228,464,0.025144030508575218,0.01471163929412724,25.58919789,0.061931861103493996
185,,,,,465,56.08057431778078,33.1862263882126,36.5722561,96.94230175,465,0.026198007217834354,0.015502926084967441,25.62534891,0.0651226053677312
186,,,,,466,56.69912303589417,33.30834074659666,36.70682993,97.09022123,466,0.028114005931187444,0.01651579141206488,25.66141822,0.069228435298048
187,,,,,467,55.43641332604051,33.43067289373768,36.84164377,97.2381407,467,0.02935206985666895,0.0177006300959861,25.69740581,0.074035990187313
188,,,,,468,57.254380605919565,33.55322282963567,36.97669762,97.38606018,468,0.031765073541675654,0.01861552914316938,25.73331169,0.0776963426290452
189,,,,,469,57.5101728845862,33.67599056336477,37.11199149,97.53397966,469,0.03414865145025521,0.019996282506371078,25.76913586,0.0832812940358462
190,,,,,470,56.18651444788294,33.79894094165453,37.24748664,97.68179753,470,0.035222098750308,0.021187817881228962,25.80487832,0.0880560939876696
191,,,,,471,57.26464750313688,33.88691323508359,37.34443485,97.72811275,471,0.038150627591446606,0.022576005675832,25.8808624,0.09362616655022749
192,,,,,472,59.5156251962647,33.974953729849986,37.44145822,97.77442798,472,0.04234099479119138,0.024170683482912163,25.95693599,0.1000271687430736
193,,,,,473,58.40537839654211,34.06306241687955,37.53855674,97.82074321,473,0.044395382449565,0.025892181934571698,26.0330991,0.1069248261070374
194,,,,,474,58.79135844836065,34.151239296172314,37.63573041,97.86705843,474,0.04765482629939443,0.027682152947658686,26.10935171,0.1140755484596175
195,,,,,475,60.16733390519046,34.23948436772825,37.73297923,97.91337366,475,0.051322296787880715,0.02920603032458712,26.18569384,0.1201019242539807
196,,,,,476,59.18970508184166,34.32779764062152,37.83030321,97.95968888,476,0.05401302061262372,0.03132551579679496,26.26212548,0.1285471111822144
197,,,,,477,59.62603028503936,34.41617909670382,37.92770233,98.00600411,477,0.05809189873199985,0.033530677478787796,26.33864663,0.137307731727776
198,,,,,478,61.10769752355263,34.50462875412345,38.02517661,98.05231933,478,0.06291530347899076,0.035525298407109406,26.4152573,0.14517133855312822
199,,,,,479,60.74124129295833,34.59314660380627,38.12272604,98.09863456,479,0.06632010993190707,0.03777040502991788,26.49195748,0.15402356525363328
200,,,,,480,61.325973750851425,34.681732645752255,38.22035062,98.14494979,480,0.07144493171144399,0.04040431596858136,26.56874716,0.16442110579458358
201,,,,,481,61.60816204856535,34.76022966277754,38.30685678,98.16258112,481,0.07584938947212773,0.04279533928887946,26.60930077,0.17378906265238353
202,,,,,482,61.93878302374957,34.83866021162881,38.39328969,98.17995196,482,0.08102164858167703,0.04557218509832076,26.64979284,0.1846816975586544
203,,,,,483,61.40611370838659,34.9171163314445,38.47975078,98.19732279,483,0.08499390491780981,0.048329749047016736,26.69022339,0.1954512501830526
204,,,,,484,60.533635678943014,34.995598022224605,38.56624005,98.21469363,484,0.08833921044709997,0.05107050755721924,26.73059241,0.2061084777512264
205,,,,,485,58.83681162908013,35.074105293043296,38.65275751,98.23206447,485,0.09134755859189443,0.054454580382649435,26.77089989,0.2193126692213136
206,,,,,486,51.23497009473507,35.15263814390056,38.73930316,98.2494353,486,0.08406828411362828,0.05767978326835559,26.81114585,0.23182399943588156
207,,,,,487,54.88580036396094,35.23119657479641,38.825877,98.26680614,487,0.09540993852477139,0.06124364183568733,26.85133027,0.2456422633562882
208,,,,,488,58.795198382705436,35.30978057665667,38.91247902,98.28417697,488,0.1077125017182874,0.06468733681752865,26.89145317,0.25892291819136276
209,,,,,489,57.70961723626672,35.38839014948136,38.99910922,98.30154781,489,0.11190367511961614,0.06862098734914374,26.93151454,0.2741063817751731
210,,,,,490,62.080594429474644,35.46702531141878,39.08576762,98.31891864,490,0.12726754253521638,0.0727087295780712,26.97151437,0.289842134926016
211,,,,,491,60.8949852767813,35.54354897229319,39.17009908,98.33037733,491,0.13198310324119095,0.07703668655548866,27.02705929,0.3064694198952438
212,,,,,492,58.92002661737277,35.62005689858552,39.2544132,98.34174599,492,0.13511359387396274,0.08168281954142688,27.08260624,0.3242923180344036
213,,,,,493,61.69707916532949,35.696581566690966,39.33874577,98.35311465,493,0.1498219719521007,0.08668371849401936,27.13815524,0.3434485262113876
214,,,,,494,61.6326192326925,35.77312296753537,39.42309678,98.3644833,494,0.1582330078545122,0.09184241912762807,27.19370627,0.363151137540114
215,,,,,495,63.83483842683721,35.84968111019289,39.50746624,98.37585196,495,0.17344233273546283,0.0974053114695474,27.24925935,0.38436911525210876
216,,,,,496,62.192839908761904,35.926255994663535,39.59185415,98.38722061,496,0.1794763961224155,0.10367616210407424,27.30481447,0.4082895636811776
217,,,,,497,62.622453064901826,36.00284761187313,39.6762605,98.39858927,497,0.1915146032551628,0.11010541329797359,27.36037163,0.4327362986426844
218,,,,,498,61.713909438217335,36.07945597089584,39.7606853,98.40995793,498,0.20079910989538366,0.11739205489353036,27.41593083,0.46044780323053797
219,,,,,499,61.596403615828876,36.15608107173168,39.84512855,98.42132658,499,0.21332582620049306,0.12521876950648944,27.47149207,0.49016232725894593
220,,,,,500,61.17895262560998,36.23272290530648,39.92959024,98.43269524,500,0.2259625520936037,0.133824431207346,27.52705535,0.522801043039968
221,,,,,501,59.73254810821751,36.29227499549936,39.9952185,98.39768379,501,0.23549483629830784,0.14308184783067235,27.57850759,0.5578505398091005
222,,,,,502,59.93001559133293,36.351514499254186,40.06050228,98.36196605,502,0.25119539452531797,0.15236660521666115,27.62994546,0.5928667818799782
223,,,,,503,61.57959877368255,36.41070141828976,40.12572811,98.32624831,503,0.27575127254319015,0.1630458374239114,27.68136894,0.6331589850822841
224,,,,,504,59.27260054217528,36.46983574353194,40.19089598,98.29053057,504,0.28278249846083187,0.173993230863456,27.73277805,0.674330587201152
