,cell name,efficiency,coupling,transmission,top cell wavelength (nm),top cell efficiency,top cell 2T SE,top cell 1J SE,top cell QE,bottom cell wavelength (nm),bottom cell efficiency,bottom cell 2T SE,bottom cell 1J SE,bottom cell QE,top cell voltage,top cell current,bottom cell voltage,filtered bottom cell current,bottom cell current,new top cell voltage,new bottom cell voltage,new current,added voltage
19,,,,,299.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.9724682,21.13397,0.9724682,24.29397,21.13397,0.019440425662093995,0.08087952990598121,1.3317989327339885,1.3512393583960824
20,,,,,300.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.950125,21.10746,0.950125,24.26746,21.10746,0.02046360596009894,0.0851363472694539,1.331789549527196,1.352253155487295
21,,,,,301.0,2.6739579175782257e-05,0.012627900437205316,0.09323067,0.381774429,301.0,0.0,0.0,0.09323067,0.0,0.9277818,21.13397,0.9277818,24.29397,21.13397,0.021486786258103886,0.0893931646329266,1.3317801663204034,1.3532669525785073
22,,,,,302.0,6.449255151156452e-05,0.018321747588512648,0.135267839,0.552080155,302.0,0.0,0.0,0.135267839,0.0,0.9054375,21.09415,0.9054375,24.25415,21.09415,0.022509966556108832,0.09364998199639929,1.3317707831136107,1.3542807496697196
23,,,,,303.0,0.0001819009981880626,0.0240530245537934,0.177581349,0.722385881,303.0,0.0,0.0,0.177581349,0.0,0.8830932,21.08084,0.8830932,24.24084,21.08084,0.02353314685411378,0.09790679935987198,1.331761399906818,1.3552945467609319
24,,,,,304.0,0.00032557875034979427,0.02982173119759966,0.220171199,0.892691608,304.0,0.0,0.0,0.220171199,0.0,0.86075,21.13397,0.86075,24.29397,21.13397,0.024556327152118727,0.10216361672334467,1.3317520167000254,1.3563083438521442
25,,,,,305.0,0.0006211718725715388,0.03562786765537934,0.26303739,1.062997334,305.0,0.0,0.0,0.26303739,0.0,0.8384068,21.14728,0.8384068,24.30728,21.14728,0.025579507450123676,0.10642043408681738,1.3317426334932327,1.3573221409433565
26,,,,,306.0,0.0008747362201080413,0.04147143392713245,0.306179922,1.23330306,306.0,0.0,0.0,0.306179922,0.0,0.8160625,21.13397,0.8160625,24.29397,21.13397,0.02660268774812862,0.11067725145029007,1.33173325028644,1.3583359380345688
27,,,,,307.0,0.0014597570320458895,0.04735242987741106,0.349598794,1.403608786,307.0,0.0,0.0,0.349598794,0.0,0.7937182,21.13397,0.7937182,24.29397,21.13397,0.027625868046133567,0.11493406881376277,1.3317238670796474,1.359349735125781
28,,,,,308.0,0.0022296516628818094,0.0532708556416631,0.393294007,1.573914512,308.0,0.0,0.0,0.393294007,0.0,0.771375,21.13397,0.771375,24.29397,21.13397,0.028649048344138516,0.11919088617723546,1.3317144838728547,1.3603635322169934
29,,,,,309.0,0.00269229821912096,0.059226711084440636,0.43726556,1.744220238,309.0,0.0,0.0,0.43726556,0.0,0.7490307,21.13397,0.7490307,24.29397,21.13397,0.029672228642143462,0.12344770354070815,1.331705100666062,1.3613773293082054
30,,,,,310.0,0.003768248338603198,0.0652199963411916,0.481513454,1.914525964,310.0,0.0,0.0,0.481513454,0.0,0.7266875,21.08084,0.7266875,24.24084,21.08084,0.03069540894014841,0.12770452090418086,1.3316957174592694,1.3623911263994177
31,,,,,311.0,0.008090536549139627,0.09354573261037293,0.690639855,2.737195236,311.0,0.0,0.0,0.690639855,0.0,0.7043432,21.10746,0.7043432,24.26746,21.10746,0.03171858923815336,0.13196133826765355,1.3316863342524767,1.36340492349063
32,,,,,312.0,0.01238200920727839,0.12211957696356623,0.901598016,3.561827486,312.0,0.0,0.0,0.901598016,0.0,0.682,21.14728,0.682,24.30728,21.14728,0.0327417695361583,0.13621815563112624,1.331676951045684,1.3644187205818423
33,,,,,313.0,0.017413575927675704,0.1508746587621089,1.113894237,4.386459737,313.0,0.0,0.0,1.113894237,0.0,0.6596568,21.1871,0.6596568,24.3471,21.1871,0.03376494983416325,0.14047497299459893,1.3316675678388914,1.3654325176730546
34,,,,,314.0,0.023487809019726743,0.17981097814144878,1.327528519,5.211091987,314.0,0.0,0.0,1.327528519,0.0,0.6373125,21.14728,0.6373125,24.30728,21.14728,0.034788130132168193,0.14473179035807163,1.3316581846320987,1.366446314764267
35,,,,,315.0,0.029876780519526788,0.20892853510158596,1.542500862,6.035724238,315.0,0.0,0.0,1.542500862,0.0,0.6149693,21.1871,0.6149693,24.3471,21.1871,0.035811310430173146,0.14898860772154432,1.331648801425306,1.3674601118554792
36,,,,,316.0,0.03367343302582469,0.23822732950707246,1.758811265,6.860356489,316.0,0.0,0.0,1.758811265,0.0,0.592625,21.1739,0.592625,24.3339,21.1739,0.03683449072817809,0.153245425085017,1.3316394182185134,1.3684739089466915
37,,,,,317.0,0.049619559452793574,0.2677073614933562,1.976459729,7.684988739,317.0,0.0,0.0,1.976459729,0.0,0.5702807,21.1739,0.5702807,24.3339,21.1739,0.03785767102618304,0.1575022424484897,1.3316300350117207,1.3694877060379038
38,,,,,318.0,0.05863365982934171,0.29736863106043726,2.195446254,8.50962099,318.0,0.0,0.0,2.195446254,0.0,0.5479375,21.13397,0.5479375,24.29397,21.13397,0.03888085132418799,0.16175905981196242,1.331620651804928,1.3705015031291161
39,,,,,319.0,0.07090665362039039,0.32721113807286756,2.415770839,9.334253241,319.0,0.0,0.0,2.415770839,0.0,0.5255932,21.1871,0.5255932,24.3471,21.1871,0.039904031622192936,0.16601587717543512,1.3316112685981354,1.3715153002203284
40,,,,,320.0,0.0835322660784162,0.35735728803600514,2.638337193,10.1623664,320.0,0.0,0.0,2.638337193,0.0,0.50325,21.13397,0.50325,24.29397,21.13397,0.04092721192019788,0.1702726945389078,1.3316018853913427,1.3725290973115407
41,,,,,321.0,0.11029998358590574,0.40802731373681955,3.012429503,11.56715054,321.0,0.0,0.0,3.012429503,0.0,0.4809057,21.1871,0.4809057,24.3471,21.1871,0.04195039221820283,0.1745295119023805,1.33159250218455,1.3735428944027528
42,,,,,322.0,0.11322532541163087,0.4590060825443635,3.388801236,12.97193467,322.0,0.0,0.0,3.388801236,0.0,0.4585625,21.14728,0.4585625,24.30728,21.14728,0.04297357251620777,0.1787863292658532,1.3315831189777574,1.374556691493965
43,,,,,323.0,0.12475402653838892,0.510293594594085,3.767452393,14.37671881,323.0,0.0,0.0,3.767452393,0.0,0.4362193,21.1739,0.4362193,24.3339,21.1739,0.04399675281421272,0.1830431466293259,1.3315737357709647,1.3755704885851774
44,,,,,324.0,0.16688128537590916,0.5618898497505359,4.148382973,15.78150294,324.0,0.0,0.0,4.148382973,0.0,0.413875,21.16059,0.413875,24.32059,21.16059,0.045019933112217664,0.18729996399279858,1.331564352564172,1.3765842856763897
45,,,,,325.0,0.19596935018606954,0.6137948482846122,4.531592978,17.18628708,325.0,0.0,0.0,4.531592978,0.0,0.3915318,21.1739,0.3915318,24.3339,21.1739,0.046043113410222616,0.19155678135627127,1.3315549693573794,1.377598082767602
46,,,,,326.0,0.27271386730424796,0.6660085897899701,4.917082405,18.59107121,326.0,0.0,0.0,4.917082405,0.0,0.3691875,21.1739,0.3691875,24.3339,21.1739,0.04706629370822756,0.19581359871974396,1.3315455861505867,1.3786118798588143
47,,,,,327.0,0.31299213612753846,0.7185310746729534,5.304851257,19.99585535,327.0,0.0,0.0,5.304851257,0.0,0.3468432,21.20019,0.3468432,24.36019,21.20019,0.04808947400623251,0.20007041608321666,1.331536202943794,1.3796256769500266
48,,,,,328.0,0.30864134140709537,0.7713623027981141,5.694899533,21.40063948,328.0,0.0,0.0,5.694899533,0.0,0.3245,21.21339,0.3245,24.37339,21.21339,0.04911265430423745,0.20432723344668935,1.3315268197370014,1.3806394740412389
49,,,,,329.0,0.380920050601862,0.8245022740300043,6.087227232,22.80542361,329.0,0.0,0.0,6.087227232,0.0,0.3021557,21.2267,0.3021557,24.3867,21.2267,0.050135834602242406,0.20858405081016207,1.3315174365302087,1.3816532711324512
50,,,,,330.0,0.4428186259177415,0.877998663463352,6.482186335,24.21152243,330.0,0.0,0.0,6.482186335,0.0,0.2798125,21.24001,0.2798125,24.40001,21.24001,0.05115901490024735,0.21284086817363476,1.331508053323416,1.3826670682236635
51,,,,,331.0,0.423546751515833,0.9345691781020146,6.899841432,25.69364055,331.0,0.0,0.0,6.899841432,0.0,0.2574693,21.20019,0.2574693,24.36019,21.20019,0.0521821951982523,0.21709768553710745,1.3314986701166234,1.3836808653148758
52,,,,,332.0,0.470326414427813,0.9914654322588943,7.319901435,27.17575867,332.0,0.0,0.0,7.319901435,0.0,0.235125,21.2267,0.235125,24.3867,21.2267,0.05320537549625724,0.22135450290058015,1.3314892869098307,1.3846946624060879
53,,,,,333.0,0.4902613716874626,1.0486874260694385,7.742366345,28.65787679,333.0,0.0,0.0,7.742366345,0.0,0.2127807,21.21339,0.2127807,24.37339,21.21339,0.05422855579426219,0.22561132026405284,1.331479903703038,1.3857084594973001
54,,,,,334.0,0.5104722144293042,1.1062351596690956,8.167236163,30.13999491,334.0,0.0,0.0,8.167236163,0.0,0.1904375,21.1871,0.1904375,24.3471,21.1871,0.055251736092267134,0.22986813762752553,1.3314705204962454,1.3867222565885124
55,,,,,335.0,0.5832766304579112,1.1641086327869696,8.594510887,31.62211304,335.0,0.0,0.0,8.594510887,0.0,0.1680943,21.20019,0.1680943,24.36019,21.20019,0.05627491639027209,0.23412495499099822,1.3314611372894527,1.3877360536797247
56,,,,,336.0,0.5583196661549876,1.2223078455585084,9.024190518,33.10423116,336.0,0.0,0.0,9.024190518,0.0,0.14575,21.24001,0.14575,24.40001,21.24001,0.05729809668827703,0.23838177235447092,1.33145175408266,1.388749850770937
57,,,,,337.0,0.5375014836738649,1.2808327979837122,9.456275056,34.58634928,337.0,0.0,0.0,9.456275056,0.0,0.1234057,21.25332,0.1234057,24.41332,21.25332,0.05832127698628198,0.2426385897179436,1.3314423708758674,1.3897636478621493
58,,,,,338.0,0.6333018779038629,1.3396834901980283,9.890764502,36.0684674,338.0,0.0,0.0,9.890764502,0.0,0.1010625,21.27983,0.1010625,24.43983,21.27983,0.059344457284286924,0.2468954070814163,1.3314329876690747,1.3907774449533616
59,,,,,339.0,0.7120546714849186,1.39885992138877,10.32765885,37.55058552,339.0,0.0,0.0,10.32765885,0.0,0.07871875,21.25332,0.07871875,24.41332,21.25332,0.06036763758229187,0.251152224444889,1.331423604462282,1.391791242044574
60,,,,,340.0,0.7906008838485539,1.457866280377197,10.76329757,39.01943333,340.0,0.0,0.0,10.76329757,0.0,0.056375,21.20019,0.056375,24.36019,21.20019,0.06139081788029682,0.2554090418083617,1.3314142212554894,1.3928050391357862
61,,,,,341.0,0.7877665915117223,1.502153008555508,11.09026256,40.08685425,341.0,0.0,0.0,11.09026256,0.0,0.03403125,21.2267,0.03403125,24.3867,21.2267,0.06241399817830176,0.2596658591718344,1.3314048380486967,1.3938188362269985
62,,,,,342.0,0.8294041122736178,1.5466743352421777,11.41895957,41.15427516,342.0,0.0,0.0,11.41895957,0.0,0.0116875,21.20019,0.0116875,24.36019,21.20019,0.06343717847630671,0.2639226765353071,1.331395454841904,1.3948326333182108
63,,,,,343.0,0.8827265789567112,1.5914302590827263,11.74938859,42.22169607,343.0,0.0,0.0,11.74938859,0.0,-0.01065625,21.21339,-0.01065625,24.37339,21.21339,0.06446035877431165,0.26817949389877976,1.3313860716351114,1.395846430409423
64,,,,,344.0,0.7744770446910151,1.636420780077154,12.08154962,43.28911698,344.0,0.0,0.0,12.08154962,0.0,-0.033,21.2267,-0.033,24.3867,21.2267,0.0654835390723166,0.2724363112622525,1.3313766884283187,1.3968602275006352
65,,,,,345.0,0.8351894353536752,1.681645898225461,12.41544266,44.35653789,345.0,0.0,0.0,12.41544266,0.0,0.0,0.0,0.0,3.16,0.0,0.06650671937032156,0.2766931286257252,1.331367305221526,1.3978740245918475
66,,,,,346.0,0.9142865348782256,1.7271056148821262,12.75106772,45.4239588,346.0,0.0,0.0,12.75106772,0.0,0.0,0.0,0.0,3.16,0.0,0.0675298996683265,0.28094994598919787,1.3313579220147334,1.3988878216830598
67,,,,,347.0,0.9487138818398826,1.7727999286926706,13.08842479,46.49137972,347.0,0.0,0.0,13.08842479,0.0,0.0,0.0,0.0,3.16,0.0,0.06855307996633145,0.2852067633526706,1.3313485388079407,1.399901618774272
68,,,,,348.0,0.9527865715849378,1.8187288410115732,13.42751388,47.55880063,348.0,0.0,0.0,13.42751388,0.0,0.0,0.0,0.0,3.16,0.0,0.06957626026433639,0.28946358071614325,1.331339155601148,1.4009154158654844
69,,,,,349.0,0.9677392629750939,1.864892350484355,13.76833498,48.62622154,349.0,0.0,0.0,13.76833498,0.0,0.0,0.0,0.0,3.16,0.0,0.07059944056234134,0.293720398079616,1.3313297723943553,1.4019292129566967
70,,,,,350.0,1.101142214603084,1.9112904571110159,14.11088809,49.69364245,350.0,0.0,0.0,14.11088809,0.0,0.0,0.0,0.0,3.16,0.0,0.07162262086034629,0.29797721544308864,1.3313203891875627,1.402943010047909
71,,,,,351.0,1.1721608621374948,1.941869309815688,14.33664905,50.34485166,351.0,0.0,0.0,14.33664905,0.0,0.0,0.0,0.0,3.16,0.0,0.07264580115835124,0.30223403280656136,1.33131100598077,1.4039568071391213
72,,,,,352.0,1.111244550158469,1.9721275125932278,14.56004268,50.98407124,352.0,0.0,0.0,14.56004268,0.0,0.0,0.0,0.0,3.16,0.0,0.07366898145635618,0.306490850170034,1.3313016227739773,1.4049706042303336
73,,,,,353.0,1.154806797512149,2.002526201954565,14.78447351,51.62329081,353.0,0.0,0.0,14.78447351,0.0,0.0,0.0,0.0,3.16,0.0,0.07469216175436114,0.31074766753350674,1.3312922395671847,1.405984401321546
74,,,,,354.0,1.334554941576925,2.0330653792541793,15.00994155,52.26251038,354.0,0.0,0.0,15.00994155,0.0,0.0,0.0,0.0,3.16,0.0,0.07571534205236607,0.3150044848969794,1.3312828563603922,1.4069981984127584
75,,,,,355.0,1.3728547972222374,2.0637450444920704,15.2364468,52.90172996,355.0,0.0,0.0,15.2364468,0.0,0.0,0.0,0.0,3.16,0.0,0.07673852235037103,0.31926130226045213,1.3312734731535996,1.4080119955039705
76,,,,,356.0,1.2735480034886735,2.0945651963137593,15.46398925,53.54094953,356.0,0.0,0.0,15.46398925,0.0,0.0,0.0,0.0,3.16,0.0,0.07776170264837598,0.32351811962392485,1.331264089946807,1.4090257925951828
77,,,,,357.0,1.1041575336943983,2.125525836073725,15.69256891,54.1801691,357.0,0.0,0.0,15.69256891,0.0,0.0,0.0,0.0,3.16,0.0,0.07878488294638092,0.3277749369873975,1.3312547067400142,1.410039589686395
78,,,,,358.0,1.0183053366190287,2.1566269637719677,15.92218578,54.81938868,358.0,0.0,0.0,15.92218578,0.0,0.0,0.0,0.0,3.16,0.0,0.07980806324438587,0.33203175435087023,1.3312453235332216,1.4110533867776074
79,,,,,359.0,1.14195800502226,2.1878685794084873,16.15283986,55.45860825,359.0,0.0,0.0,16.15283986,0.0,0.0,0.0,0.0,3.16,0.0,0.08083124354239081,0.3362885717143429,1.331235940326429,1.4120671838688197
80,,,,,360.0,1.4158819348791771,2.2192506816288042,16.38453114,56.09782782,360.0,0.0,0.0,16.38453114,0.0,0.0,0.0,0.0,3.16,0.0,0.08185442384039576,0.3405453890778156,1.3312265571196362,1.413080980960032
81,,,,,361.0,1.3085085311033993,2.2550771755336476,16.64903497,56.84553934,361.0,0.0,0.0,16.64903497,0.0,0.0,0.0,0.0,3.16,0.0,0.0828776041384007,0.3448022064412883,1.3312171739128436,1.4140947780512443
82,,,,,362.0,1.3590223080040198,2.29109842458637,16.91497666,57.59401566,362.0,0.0,0.0,16.91497666,0.0,0.0,0.0,0.0,3.16,0.0,0.08390078443640565,0.349059023804761,1.3312077907060509,1.4151085751424566
83,,,,,363.0,1.5148874508208883,2.3272841737848267,17.18213284,58.34249198,363.0,0.0,0.0,17.18213284,0.0,0.0,0.0,0.0,3.16,0.0,0.08492396473441059,0.35331584116823367,1.3311984074992582,1.4161223722336689
84,,,,,364.0,1.5554487230006289,2.3636344231290187,17.45050351,59.0909683,364.0,0.0,0.0,17.45050351,0.0,0.0,0.0,0.0,3.16,0.0,0.08594714503241555,0.3575726585317064,1.3311890242924656,1.4171361693248812
85,,,,,365.0,1.6679236637822208,2.4001491726189457,17.72008867,59.83944461,365.0,0.0,0.0,17.72008867,0.0,0.0,0.0,0.0,3.16,0.0,0.08697032533042048,0.36182947589517905,1.3311796410856729,1.4181499664160935
86,,,,,366.0,1.9326486216901295,2.436828422254608,17.99088832,60.58792093,366.0,0.0,0.0,17.99088832,0.0,0.0,0.0,0.0,3.16,0.0,0.08799350562842544,0.3660862932586518,1.3311702578788802,1.4191637635073056
87,,,,,367.0,1.9611891397944459,2.473672172036005,18.26290246,61.33639725,367.0,0.0,0.0,18.26290246,0.0,0.0,0.0,0.0,3.16,0.0,0.08901668592643039,0.3703431106221245,1.3311608746720875,1.4201775605985179
88,,,,,368.0,1.864180212301929,2.510680420608659,18.53613108,62.08487357,368.0,0.0,0.0,18.53613108,0.0,0.0,0.0,0.0,3.16,0.0,0.09003986622443533,0.37459992798559716,1.3311514914652949,1.4211913576897302
89,,,,,369.0,1.952037705679917,2.547853169327047,18.81057419,62.83334988,369.0,0.0,0.0,18.81057419,0.0,0.0,0.0,0.0,3.16,0.0,0.09106304652244028,0.3788567453490699,1.3311421082585022,1.4222051547809424
90,,,,,370.0,2.0831093916288346,2.585304860848693,19.08707671,63.58464085,370.0,0.0,0.0,19.08707671,0.0,0.0,0.0,0.0,3.16,0.0,0.09208622682044523,0.38311356271254254,1.3311327250517095,1.4232189518721547
91,,,,,371.0,2.0110194378650292,2.6295569780197177,19.41378617,64.49868495,371.0,0.0,0.0,19.41378617,0.0,0.0,0.0,0.0,3.16,0.0,0.09310940711845019,0.38737038007601526,1.3311233418449169,1.424232748963367
92,,,,,372.0,1.989129176416916,2.674009983420489,19.74197877,65.41272905,372.0,0.0,0.0,19.74197877,0.0,0.0,0.0,0.0,3.16,0.0,0.09413258741645512,0.39162719743948793,1.3311139586381242,1.4252465460545793
93,,,,,373.0,1.8174947693110282,2.7186638784054864,20.07165452,66.32677315,373.0,0.0,0.0,20.07165452,0.0,0.0,0.0,0.0,3.16,0.0,0.09515576771446008,0.39588401480296065,1.3311045754313315,1.4262603431457916
94,,,,,374.0,1.6848482391975226,2.763518660265752,20.4028134,67.24081724,374.0,0.0,0.0,20.4028134,0.0,0.0,0.0,0.0,3.16,0.0,0.09617894801246502,0.4001408321664333,1.3310951922245389,1.427274140237004
95,,,,,375.0,1.835894826280694,2.8085743317102443,20.73545543,68.15486134,375.0,0.0,0.0,20.73545543,0.0,0.0,0.0,0.0,3.16,0.0,0.09720212831046997,0.40439764952990603,1.3310858090177462,1.4282879373282162
96,,,,,376.0,2.0860076900574884,2.8538308913844834,21.0695806,69.06890544,376.0,0.0,0.0,21.0695806,0.0,0.0,0.0,0.0,3.16,0.0,0.0982253086084749,0.4086544668933787,1.3310764258109535,1.4293017344194285
97,,,,,377.0,2.291452538956642,2.89928833928847,21.40518891,69.98294954,377.0,0.0,0.0,21.40518891,0.0,0.0,0.0,0.0,3.16,0.0,0.09924848890647986,0.4129112842568514,1.3310670426041609,1.4303155315106406
98,,,,,378.0,2.698454638689365,2.9449466754222033,21.74228036,70.89699363,378.0,0.0,0.0,21.74228036,0.0,0.0,0.0,0.0,3.16,0.0,0.10027166920448481,0.41716810162032414,1.3310576593973682,1.431329328601853
99,,,,,379.0,2.4517879064968087,2.9908058997856837,22.08085495,71.81103773,379.0,0.0,0.0,22.08085495,0.0,0.0,0.0,0.0,3.16,0.0,0.10129484950248975,0.4214249189837968,1.3310482761905755,1.4323431256930652
100,,,,,380.0,2.348408488420031,3.0368660137333907,22.42091269,72.72508183,380.0,0.0,0.0,22.42091269,0.0,0.0,0.0,0.0,3.16,0.0,0.1023180298004947,0.4256817363472695,1.3310388929837829,1.4333569227842775
101,,,,,381.0,2.4968217943332225,3.068385258328333,22.65361648,73.28702558,381.0,0.0,0.0,22.65361648,0.0,0.0,0.0,0.0,3.16,0.0,0.10334121009849964,0.4299385537107422,1.3310295097769902,1.4343707198754898
102,,,,,382.0,2.0133058157331307,3.099539397633948,22.88362473,73.83732966,382.0,0.0,0.0,22.88362473,0.0,0.0,0.0,0.0,3.16,0.0,0.1043643903965046,0.4341953710742149,1.3310201265701975,1.435384516966702
103,,,,,383.0,1.5953847898953653,3.1308144824517794,23.11452591,74.38763373,383.0,0.0,0.0,23.11452591,0.0,0.0,0.0,0.0,3.16,0.0,0.10538757069450953,0.4384521884376876,1.3310107433634049,1.4363983140579144
104,,,,,384.0,1.7974795107280095,3.1622105127818263,23.34632002,74.9379378,384.0,0.0,0.0,23.34632002,0.0,0.0,0.0,0.0,3.16,0.0,0.10641075099251449,0.4427090058011603,1.3310013601566122,1.4374121111491267
105,,,,,385.0,2.2817586042474804,3.193727488624089,23.57900706,75.48824188,385.0,0.0,0.0,23.57900706,0.0,0.0,0.0,0.0,3.16,0.0,0.10743393129051942,0.44696582316463296,1.3309919769498195,1.438425908240339
106,,,,,386.0,2.2387261320062684,3.2253654113330477,23.81258704,76.03854595,386.0,0.0,0.0,23.81258704,0.0,0.0,0.0,0.0,3.16,0.0,0.10845711158852438,0.4512226405281057,1.3309825937430269,1.4394397053315513
107,,,,,387.0,2.3145125120887378,3.257124278199743,24.04705994,76.58885002,387.0,0.0,0.0,24.04705994,0.0,0.0,0.0,0.0,3.16,0.0,0.10948029188652933,0.4554794578915784,1.3309732105362342,1.4404535024227636
108,,,,,388.0,2.2955604059647303,3.289004091933134,24.28242578,77.1391541,388.0,0.0,0.0,24.28242578,0.0,0.0,0.0,0.0,3.16,0.0,0.11050347218453427,0.45973627525505106,1.3309638273294415,1.4414672995139757
109,,,,,389.0,2.515163024040219,3.3210048511787402,24.51868455,77.68945817,389.0,0.0,0.0,24.51868455,0.0,0.0,0.0,0.0,3.16,0.0,0.11152665248253923,0.4639930926185238,1.3309544441226488,1.4424810966051882
110,,,,,390.0,2.9037237692771654,3.3531265559365626,24.75583625,78.23976224,390.0,0.0,0.0,24.75583625,0.0,0.0,0.0,0.0,3.16,0.0,0.11254983278054417,0.46824990998199645,1.3309450609158562,1.4434948936964003
111,,,,,391.0,3.126055178067313,3.383176599639949,24.97769306,78.73903625,391.0,0.0,0.0,24.97769306,0.0,0.0,0.0,0.0,3.16,0.0,0.11357301307854913,0.47250672734546917,1.3309356777090635,1.4445086907876126
112,,,,,392.0,2.917376718597665,3.413334174093442,25.20034376,79.23825917,392.0,0.0,0.0,25.20034376,0.0,0.0,0.0,0.0,3.16,0.0,0.11459619337655406,0.47676354470894183,1.3309262945022708,1.4455224878788249
113,,,,,393.0,1.8911398355194384,3.4436014667809687,25.4238045,79.7374821,393.0,0.0,0.0,25.4238045,0.0,0.0,0.0,0.0,3.16,0.0,0.11561937367455902,0.48102036207241455,1.3309169112954782,1.4465362849700372
114,,,,,394.0,1.9584553675683884,3.4739784790570085,25.64807529,80.23670502,394.0,0.0,0.0,25.64807529,0.0,0.0,0.0,0.0,3.16,0.0,0.11664255397256396,0.4852771794358872,1.3309075280886855,1.4475500820612495
