,QE_smooth,wl,I_sun,Jsc_wl,v,i,Eg,SE
0,,280,4.72e-23,0.0,1.27,-9.375530247,2.7,0.0
1,,281,4.21425e-20,0.0,1.24969,-0.392100328,2.7,0.0
2,,282,1.7665e-18,0.0,1.22938,-3.000634025,2.7,0.0
3,,283,1.91575e-17,0.0,1.20906,-0.831518981,2.7,0.0
4,,284,9.91325e-16,0.0,1.18875,1.656711444,2.7,0.0
5,,285,1.524e-14,0.0,1.16844,1.788794768,2.7,0.0
6,,286,2.87625e-13,0.0,1.14813,3.789165313,2.7,0.0
7,,287,4.299e-12,0.0,1.12781,10.55259534,2.7,0.0
8,,288,7.6575e-11,0.0,1.1075,4.50724449,2.7,0.0
9,,289,8.4075e-10,0.0,1.08719,0.211830168,2.7,0.0
10,,290,6.9425e-09,0.0,1.06688,4.152263324,2.7,0.0
11,,291,4.8175e-08,0.0,1.04656,14.55609746,2.7,0.0
12,,292,2.6775e-07,0.0,1.02625,17.21354159,2.7,0.0
13,,293,1.1025e-06,0.0,1.00594,3.268837428,2.7,0.0
14,,294,4.2875e-06,0.0,0.985625,6.457827838,2.7,0.0
15,,295,1.47175e-05,0.0,0.965313,11.0856131,2.7,0.0
16,,296,4.86e-05,0.0,0.945,9.973758595,2.7,0.0
17,,297,0.000112525,0.0,0.924687,12.84527583,2.7,0.0
18,,298,0.00028025,0.0,0.904375,7.940488732,2.7,0.0
19,,299,0.00054925,0.0,0.884062,5.411788892,2.7,0.0
20,,300,0.0010145,0.0,0.86375,5.185762181,2.7,0.0
21,0.2397478707611616,301,0.001925,0.00011204160511783943,0.843438,14.52177217,2.7,0.10111194101714059
22,0.43879915102612277,302,0.0032,0.0003420188430786252,0.823125,4.454806859,2.7,0.18567520611151808
23,0.637850431291084,303,0.006875,0.0010716710976479721,0.802812,10.11025487,2.7,0.27079626819281305
24,0.8369017115560452,304,0.009925,0.0020366007002681923,0.7825,6.181181512,2.7,0.3564751272610256
25,1.0359529918210064,305,0.01585,0.004039210517826863,0.762188,6.932544172,2.7,0.4427117833161558
26,1.2350042720859677,306,0.019175,0.005844570378968206,0.741875,15.45462018,2.7,0.5295062363582035
27,1.434055552350929,307,0.028025,0.009951242411543453,0.721562,6.341764733,2.7,0.6168584863871689
28,1.6331068326158904,308,0.03805,0.015436445612548573,0.70125,10.84151133,2.7,0.7047685334030519
